"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M1"	"Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency)"	"Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency)"	"1/149"	"89/7644"	0.828336679518451	0.897821875592846	0.808415023580224	"SULT4A1"	1
"M1"	"Defective UGT1A1 causes hyperbilirubinemia"	"Defective UGT1A1 causes hyperbilirubinemia"	"1/149"	"89/7644"	0.828336679518451	0.897821875592846	0.808415023580224	"SULT4A1"	1
"M1"	"Defective UGT1A4 causes hyperbilirubinemia"	"Defective UGT1A4 causes hyperbilirubinemia"	"1/149"	"89/7644"	0.828336679518451	0.897821875592846	0.808415023580224	"SULT4A1"	1
"M1"	"Degradation of the extracellular matrix"	"Degradation of the extracellular matrix"	"1/149"	"89/7644"	0.828336679518451	0.897821875592846	0.808415023580224	"KLK7"	1
"M1"	"IRS-related events triggered by IGF1R"	"IRS-related events triggered by IGF1R"	"1/149"	"89/7644"	0.828336679518451	0.897821875592846	0.808415023580224	"FGF9"	1
"M1"	"Phase II conjugation"	"Phase II conjugation"	"1/149"	"89/7644"	0.828336679518451	0.897821875592846	0.808415023580224	"SULT4A1"	1
"M1"	"Diseases associated with visual transduction"	"Diseases associated with visual transduction"	"1/149"	"92/7644"	0.838295630409462	0.898696843954249	0.809202860887093	"PPEF1"	1
"M1"	"IGF1R signaling cascade"	"IGF1R signaling cascade"	"1/149"	"92/7644"	0.838295630409462	0.898696843954249	0.809202860887093	"FGF9"	1
"M1"	"Insulin receptor signalling cascade"	"Insulin receptor signalling cascade"	"1/149"	"92/7644"	0.838295630409462	0.898696843954249	0.809202860887093	"FGF9"	1
"M1"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"1/149"	"92/7644"	0.838295630409462	0.898696843954249	0.809202860887093	"FGF9"	1
"M1"	"Visual phototransduction"	"Visual phototransduction"	"1/149"	"92/7644"	0.838295630409462	0.898696843954249	0.809202860887093	"PPEF1"	1
"M1"	"Synthesis of DNA"	"Synthesis of DNA"	"1/149"	"97/7644"	0.853634400145387	0.911161935807359	0.820426654601974	"CCNA1"	1
"M1"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"1/149"	"97/7644"	0.853634400145387	0.911161935807359	0.820426654601974	"SLC30A3"	1
"M1"	"Biological oxidations"	"Biological oxidations"	"2/149"	"174/7644"	0.857983600585613	0.913817674376434	0.822817929548938	"SULT4A1/CYP2C8"	2
"M1"	"Assembly of the primary cilium"	"Assembly of the primary cilium"	"2/149"	"179/7644"	0.868649285760581	0.92317489027802	0.831243335656058	"YWHAG/MCHR1"	2
"M1"	"RNA Polymerase II Transcription"	"RNA Polymerase II Transcription"	"1/149"	"104/7644"	0.872709936587672	0.925487211370512	0.833325391307997	"TAF4B"	1
"M1"	"DNA Replication"	"DNA Replication"	"1/149"	"105/7644"	0.875225350307624	0.92615441164018	0.833926150474597	"CCNA1"	1
"M1"	"Mitotic Prophase"	"Mitotic Prophase"	"1/149"	"106/7644"	0.877691383309901	0.926766600441207	0.834477376321807	"PRKCB"	1
"M1"	"G1/S Transition"	"G1/S Transition"	"1/149"	"109/7644"	0.884802734928923	0.932270692811376	0.839433360447589	"CCNA1"	1
"M1"	"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"	"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"	"1/149"	"111/7644"	0.889313896557528	0.933305311902193	0.840364950153117	"CD200"	1
"M1"	"Membrane Trafficking"	"Membrane Trafficking"	"2/149"	"190/7644"	0.889586325804942	0.933305311902193	0.840364950153117	"YWHAG/SH3GL2"	2
"M1"	"DNA Repair"	"DNA Repair"	"1/149"	"115/7644"	0.897816447084036	0.93993150430333	0.846331293402076	"CCNO"	1
"M1"	"Signaling by Insulin receptor"	"Signaling by Insulin receptor"	"1/149"	"116/7644"	0.899838674389718	0.940044232181599	0.846432795618548	"FGF9"	1
"M1"	"Post-translational protein modification"	"Post-translational protein modification"	"3/149"	"278/7644"	0.912673723452728	0.951428446316963	0.856683347525189	"ST6GALNAC5/B4GALT6/ADAMTS14"	3
"M1"	"S Phase"	"S Phase"	"1/149"	"124/7644"	0.914648605014556	0.951467086996074	0.856718140290173	"CCNA1"	1
"M1"	"Antigen processing: Ubiquitination & Proteasome degradation"	"Antigen processing: Ubiquitination & Proteasome degradation"	"2/149"	"211/7644"	0.921258173369563	0.956316623941766	0.86108475089622	"TRIM37/ASB2"	2
"M1"	"Late Phase of HIV Life Cycle"	"Late Phase of HIV Life Cycle"	"1/149"	"133/7644"	0.92872360925099	0.962032261903452	0.866231214491263	"TAF4B"	1
"M1"	"Mitotic G1-G1/S phases"	"Mitotic G1-G1/S phases"	"1/149"	"135/7644"	0.931523645451773	0.962901284035412	0.867013697705806	"CCNA1"	1
"M1"	"HIV Life Cycle"	"HIV Life Cycle"	"1/149"	"146/7644"	0.945080195428667	0.974862134360243	0.87778346324644	"TAF4B"	1
"M1"	"Apoptosis"	"Apoptosis"	"1/149"	"148/7644"	0.947241379514309	0.975043013294603	0.877946329904027	"YWHAG"	1
"M1"	"Organelle biogenesis and maintenance"	"Organelle biogenesis and maintenance"	"3/149"	"324/7644"	0.955463689180916	0.980511224053356	0.882870005579182	"YWHAG/MEF2C/MCHR1"	3
"M1"	"Cellular Senescence"	"Cellular Senescence"	"1/149"	"159/7644"	0.957702584853118	0.980511224053356	0.882870005579182	"CCNA1"	1
"M1"	"Programmed Cell Death"	"Programmed Cell Death"	"1/149"	"160/7644"	0.958544577485969	0.980511224053356	0.882870005579182	"YWHAG"	1
"M1"	"Class I MHC mediated antigen processing & presentation"	"Class I MHC mediated antigen processing & presentation"	"2/149"	"255/7644"	0.962133013654649	0.982135779011294	0.884332784188538	"TRIM37/ASB2"	2
"M1"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"1/149"	"181/7644"	0.972840206188906	0.99100527227957	0.892319036032628	"ELOVL4"	1
"M1"	"Metabolism of amino acids and derivatives"	"Metabolism of amino acids and derivatives"	"1/149"	"188/7644"	0.976417374239114	0.992589918739969	0.893745880310401	"CKMT1A"	1
"M1"	"Interferon Signaling"	"Interferon Signaling"	"1/149"	"196/7644"	0.979935675478092	0.994108298883767	0.895113057200519	"EGR1"	1
"M1"	"Transcription"	"Transcription"	"1/149"	"203/7644"	0.98258331883376	0.994738988757476	0.89568094174754	"TAF4B"	1
"M1"	"HIV Infection"	"HIV Infection"	"1/149"	"227/7644"	0.98928963985534	0.999226321518183	0.899721417167192	"TAF4B"	1
"M1"	"Cellular responses to stress"	"Cellular responses to stress"	"1/149"	"249/7644"	0.993150918872373	0.999226321518183	0.899721417167192	"CCNA1"	1
"M1"	"Cell Cycle, Mitotic"	"Cell Cycle, Mitotic"	"3/149"	"445/7644"	0.993488916244784	0.999226321518183	0.899721417167192	"YWHAG/PRKCB/CCNA1"	3
"M1"	"M Phase"	"M Phase"	"1/149"	"266/7644"	0.995156153202426	0.999226321518183	0.899721417167192	"PRKCB"	1
"M1"	"Cytokine Signaling in Immune system"	"Cytokine Signaling in Immune system"	"1/149"	"308/7644"	0.997948819355545	0.999945866114547	0.900369308110429	"EGR1"	1
"M1"	"Generic Transcription Pathway"	"Generic Transcription Pathway"	"1/149"	"483/7644"	0.999945866114547	0.999945866114547	0.900369308110429	"NR4A3"	1
"M2"	"Other semaphorin interactions"	"Other semaphorin interactions"	"4/112"	"19/7644"	0.000142858668696035	0.0484676607733404	0.0412542667876833	"PLXNB3/SEMA6D/ITGB1/PTPRC"	4
"M2"	"Interferon gamma signaling"	"Interferon gamma signaling"	"7/112"	"92/7644"	0.000377480632687615	0.0484676607733404	0.0412542667876833	"TRIM22/HLA-E/HLA-DRA/IRF8/HLA-DPA1/CIITA/GBP1"	7
"M2"	"Semaphorin interactions"	"Semaphorin interactions"	"6/112"	"67/7644"	0.000417470346609003	0.0484676607733404	0.0412542667876833	"PLXNB3/SEMA6D/ITGB1/MYH11/PTPRC/MYL9"	6
"M2"	"Endosomal/Vacuolar pathway"	"Endosomal/Vacuolar pathway"	"3/112"	"11/7644"	0.000463805366252061	0.0484676607733404	0.0412542667876833	"HLA-E/LNPEP/CTSS"	3
"M2"	"Antigen processing-Cross presentation"	"Antigen processing-Cross presentation"	"6/112"	"81/7644"	0.0011503166652987	0.0961664732189717	0.0818541121833605	"ITGAV/CYBB/HLA-E/LNPEP/CTSS/TAP1"	6
"M2"	"Hemostasis"	"Hemostasis"	"16/112"	"497/7644"	0.00227138740830391	0.158239989445173	0.134689288422232	"HBB/ITGAV/VEGFA/ITGB1/ITPR2/OLR1/P2RY12/DOCK8/ITPR3/DOCK2/F13A1/PLEK/CD84/ABCC4/GNB4/PDE3B"	16
"M2"	"Integrin cell surface interactions"	"Integrin cell surface interactions"	"5/112"	"66/7644"	0.00271138463196588	0.161908396594534	0.137811730166085	"SPP1/ITGAV/ITGB8/ITGB1/HSPG2"	5
"M2"	"Non-integrin membrane-ECM interactions"	"Non-integrin membrane-ECM interactions"	"4/112"	"42/7644"	0.00318429375143037	0.166379348512237	0.141617274734666	"ITGAV/ITGB1/DDR1/HSPG2"	4
"M2"	"Laminin interactions"	"Laminin interactions"	"3/112"	"23/7644"	0.00438018314556736	0.193988621685653	0.165117487105894	"ITGAV/ITGB1/HSPG2"	3
"M2"	"Antigen Presentation: Folding, assembly and peptide loading of class I MHC"	"Antigen Presentation: Folding, assembly and peptide loading of class I MHC"	"3/112"	"24/7644"	0.00495304768336497	0.193988621685653	0.165117487105894	"HLA-E/ERAP2/TAP1"	3
"M2"	"Extracellular matrix organization"	"Extracellular matrix organization"	"10/112"	"266/7644"	0.00547788187024547	0.193988621685653	0.165117487105894	"SPP1/ITGAV/VCAN/ADAMTS1/ITGB8/ITGB1/DDR1/ADAM9/CTSS/HSPG2"	10
"M2"	"Phosphorylation of CD3 and TCR zeta chains"	"Phosphorylation of CD3 and TCR zeta chains"	"3/112"	"25/7644"	0.00556905134025798	0.193988621685653	0.165117487105894	"HLA-DRA/PTPRC/HLA-DPA1"	3
"M2"	"Abacavir transport and metabolism"	"Abacavir transport and metabolism"	"2/112"	"10/7644"	0.00886746739739687	0.206526342127777	0.175789231022888	"ABCB1/NT5C2"	2
"M2"	"Molecules associated with elastic fibres"	"Molecules associated with elastic fibres"	"3/112"	"30/7644"	0.00932358805083361	0.206526342127777	0.175789231022888	"ITGAV/ITGB8/ITGB1"	3
"M2"	"Degradation of the extracellular matrix"	"Degradation of the extracellular matrix"	"5/112"	"89/7644"	0.00966225182127812	0.206526342127777	0.175789231022888	"SPP1/ADAMTS1/ADAM9/CTSS/HSPG2"	5
"M2"	"DAG and IP3 signaling"	"DAG and IP3 signaling"	"3/112"	"31/7644"	0.010214024296829	0.206526342127777	0.175789231022888	"ITPR2/ITPR3/ADCY7"	3
"M2"	"Dermatan sulfate biosynthesis"	"Dermatan sulfate biosynthesis"	"2/112"	"11/7644"	0.0107349478487624	0.206526342127777	0.175789231022888	"VCAN/DSE"	2
"M2"	"VEGFR2 mediated cell proliferation"	"VEGFR2 mediated cell proliferation"	"3/112"	"32/7644"	0.011152241780029	0.206526342127777	0.175789231022888	"VEGFA/ITPR2/ITPR3"	3
"M2"	"EGFR interacts with phospholipase C-gamma"	"EGFR interacts with phospholipase C-gamma"	"3/112"	"33/7644"	0.0121386766409783	0.206526342127777	0.175789231022888	"ITPR2/ITPR3/ADCY7"	3
"M2"	"PLC-gamma1 signalling"	"PLC-gamma1 signalling"	"3/112"	"33/7644"	0.0121386766409783	0.206526342127777	0.175789231022888	"ITPR2/ITPR3/ADCY7"	3
"M2"	"EPHA-mediated growth cone collapse"	"EPHA-mediated growth cone collapse"	"3/112"	"34/7644"	0.0131737139290535	0.206526342127777	0.175789231022888	"VEGFA/MYH11/MYL9"	3
"M2"	"PLCG1 events in ERBB2 signaling"	"PLCG1 events in ERBB2 signaling"	"3/112"	"34/7644"	0.0131737139290535	0.206526342127777	0.175789231022888	"ITPR2/ITPR3/ADCY7"	3
"M2"	"Cytokine Signaling in Immune system"	"Cytokine Signaling in Immune system"	"10/112"	"308/7644"	0.0145866071039283	0.206526342127777	0.175789231022888	"TRIM22/HLA-E/HLA-DRA/IL1R1/IRF8/HLA-DPA1/CIITA/IRAK3/IL1RAP/GBP1"	10
"M2"	"Trafficking and processing of endosomal TLR"	"Trafficking and processing of endosomal TLR"	"2/112"	"13/7644"	0.0149364204930809	0.206526342127777	0.175789231022888	"CTSS/TLR7"	2
"M2"	"Platelet activation, signaling and aggregation"	"Platelet activation, signaling and aggregation"	"8/112"	"221/7644"	0.0155889962999134	0.206526342127777	0.175789231022888	"VEGFA/ITPR2/P2RY12/ITPR3/F13A1/PLEK/ABCC4/GNB4"	8
"M2"	"VEGFA-VEGFR2 Pathway"	"VEGFA-VEGFR2 Pathway"	"5/112"	"105/7644"	0.018715981476213	0.206526342127777	0.175789231022888	"ITGAV/VEGFA/ITPR2/CYBB/ITPR3"	5
"M2"	"Toll-Like Receptors Cascades"	"Toll-Like Receptors Cascades"	"6/112"	"144/7644"	0.0188513718612673	0.206526342127777	0.175789231022888	"TLR4/CTSS/IRAK3/MAP3K1/TLR7/TLR5"	6
"M2"	"mRNA decay by 5' to 3' exoribonuclease"	"mRNA decay by 5' to 3' exoribonuclease"	"2/112"	"15/7644"	0.0197276395264364	0.206526342127777	0.175789231022888	"DDX6/EDC4"	2
"M2"	"Interleukin-1 signaling"	"Interleukin-1 signaling"	"3/112"	"40/7644"	0.0204201502928127	0.206526342127777	0.175789231022888	"IL1R1/IRAK3/IL1RAP"	3
"M2"	"Elastic fibre formation"	"Elastic fibre formation"	"3/112"	"41/7644"	0.0218022545725589	0.206526342127777	0.175789231022888	"ITGAV/ITGB8/ITGB1"	3
"M2"	"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion"	"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion"	"3/112"	"42/7644"	0.0232344054049534	0.206526342127777	0.175789231022888	"ITPR2/ITPR3/GNB4"	3
"M2"	"Interferon Signaling"	"Interferon Signaling"	"7/112"	"196/7644"	0.0247085940749143	0.206526342127777	0.175789231022888	"TRIM22/HLA-E/HLA-DRA/IRF8/HLA-DPA1/CIITA/GBP1"	7
"M2"	"PLC beta mediated events"	"PLC beta mediated events"	"3/112"	"43/7644"	0.0247166023921263	0.206526342127777	0.175789231022888	"ITPR2/ITPR3/ADCY7"	3
"M2"	"Vasopressin regulates renal water homeostasis via Aquaporins"	"Vasopressin regulates renal water homeostasis via Aquaporins"	"3/112"	"43/7644"	0.0247166023921263	0.206526342127777	0.175789231022888	"AQP4/GNB4/ADCY7"	3
"M2"	"Signaling by VEGF"	"Signaling by VEGF"	"5/112"	"113/7644"	0.0248349598333248	0.206526342127777	0.175789231022888	"ITGAV/VEGFA/ITPR2/CYBB/ITPR3"	5
"M2"	"G-protein mediated events"	"G-protein mediated events"	"3/112"	"44/7644"	0.0262488098122015	0.206526342127777	0.175789231022888	"ITPR2/ITPR3/ADCY7"	3
"M2"	"Platelet degranulation"	"Platelet degranulation"	"4/112"	"79/7644"	0.0283360307135084	0.206526342127777	0.175789231022888	"VEGFA/F13A1/PLEK/ABCC4"	4
"M2"	"Platelet homeostasis"	"Platelet homeostasis"	"4/112"	"79/7644"	0.0283360307135084	0.206526342127777	0.175789231022888	"ITPR2/ITPR3/GNB4/PDE3B"	4
"M2"	"Opioid Signalling"	"Opioid Signalling"	"4/112"	"80/7644"	0.0295007719796834	0.206526342127777	0.175789231022888	"ITPR2/ITPR3/GNB4/ADCY7"	4
"M2"	"Platelet calcium homeostasis"	"Platelet calcium homeostasis"	"2/112"	"19/7644"	0.0309319820420497	0.206526342127777	0.175789231022888	"ITPR2/ITPR3"	2
"M2"	"Defective B3GAT3 causes JDSSDHD"	"Defective B3GAT3 causes JDSSDHD"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"Defective B4GALT7 causes EDS, progeroid type"	"Defective B4GALT7 causes EDS, progeroid type"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"Defective CHST14 causes EDS, musculocontractural type"	"Defective CHST14 causes EDS, musculocontractural type"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"Defective CHST3 causes SEDCJD"	"Defective CHST3 causes SEDCJD"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"Defective CHST6 causes MCDC1"	"Defective CHST6 causes MCDC1"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"Defective CHSY1 causes TPBS"	"Defective CHSY1 causes TPBS"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"Defective EXT2 causes exostoses 2"	"Defective EXT2 causes exostoses 2"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"Defective PAPSS2 causes SEMD-PA"	"Defective PAPSS2 causes SEMD-PA"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"Defective SLC26A2 causes chondrodysplasias"	"Defective SLC26A2 causes chondrodysplasias"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"Diseases associated with glycosaminoglycan metabolism"	"Diseases associated with glycosaminoglycan metabolism"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"Glycosaminoglycan metabolism"	"Glycosaminoglycan metabolism"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"MPS I - Hurler syndrome"	"MPS I - Hurler syndrome"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"MPS II - Hunter syndrome"	"MPS II - Hunter syndrome"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"MPS IIIA - Sanfilippo syndrome A"	"MPS IIIA - Sanfilippo syndrome A"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"MPS IIIB - Sanfilippo syndrome B"	"MPS IIIB - Sanfilippo syndrome B"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"MPS IIIC - Sanfilippo syndrome C"	"MPS IIIC - Sanfilippo syndrome C"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"MPS IIID - Sanfilippo syndrome D"	"MPS IIID - Sanfilippo syndrome D"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"MPS IV - Morquio syndrome A"	"MPS IV - Morquio syndrome A"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"MPS IV - Morquio syndrome B"	"MPS IV - Morquio syndrome B"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"MPS IX - Natowicz syndrome"	"MPS IX - Natowicz syndrome"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"MPS VI - Maroteaux-Lamy syndrome"	"MPS VI - Maroteaux-Lamy syndrome"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"MPS VII - Sly syndrome"	"MPS VII - Sly syndrome"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"Mucopolysaccharidoses"	"Mucopolysaccharidoses"	"5/112"	"121/7644"	0.0321153402830276	0.206526342127777	0.175789231022888	"VCAN/LYVE1/DSE/HSPG2/CHST6"	5
"M2"	"DAP12 signaling"	"DAP12 signaling"	"6/112"	"164/7644"	0.0330316979206445	0.207208413954611	0.176369790774763	"ITPR2/NR4A1/HLA-E/ITPR3/CD86/ADCY7"	6
"M2"	"Class I MHC mediated antigen processing & presentation"	"Class I MHC mediated antigen processing & presentation"	"8/112"	"255/7644"	0.0332128319018157	0.207208413954611	0.176369790774763	"ITGAV/CYBB/HLA-E/LNPEP/CTSS/ZBTB16/ERAP2/TAP1"	8
"M2"	"Syndecan interactions"	"Syndecan interactions"	"2/112"	"20/7644"	0.03404543198796	0.208646094445113	0.1775935027007	"ITGAV/ITGB1"	2
"M2"	"Response to elevated platelet cytosolic Ca2+"	"Response to elevated platelet cytosolic Ca2+"	"4/112"	"84/7644"	0.0344415801835234	0.208646094445113	0.1775935027007	"VEGFA/F13A1/PLEK/ABCC4"	4
"M2"	"Chondroitin sulfate/dermatan sulfate metabolism"	"Chondroitin sulfate/dermatan sulfate metabolism"	"3/112"	"50/7644"	0.0364861570362431	0.217874480587852	0.18544843726692	"VCAN/DSE/HSPG2"	3
"M2"	"Signal transduction by L1"	"Signal transduction by L1"	"2/112"	"21/7644"	0.0372754622101904	0.219452721181121	0.186791789874638	"ITGAV/ITGB1"	2
