"Module"	"Gene1"	"Gene2"
"M1"	"HPRT1"	"DNAJC5"
"M1"	"HPRT1"	"TLX3"
"M1"	"HPRT1"	"INPPL1"
"M1"	"HPRT1"	"THRB"
"M1"	"HPRT1"	"SEMA3F"
"M1"	"HPRT1"	"RNF125"
"M1"	"HPRT1"	"TAF4B"
"M1"	"HPRT1"	"PPP6R2"
"M1"	"HPRT1"	"MLLT11"
"M1"	"HPRT1"	"OR8H2"
"M1"	"HPRT1"	"ADAM23"
"M1"	"HPRT1"	"IVNS1ABP"
"M1"	"HPRT1"	"MAPK4"
"M1"	"HPRT1"	"LARP4B"
"M1"	"HPRT1"	"KRT27"
"M1"	"HPRT1"	"B4GALNT1"
"M1"	"HPRT1"	"ATP9A"
"M1"	"HPRT1"	"TRPC3"
"M1"	"HPRT1"	"ATP11C"
"M1"	"HPRT1"	"ROR2"
"M1"	"HPRT1"	"ICA1"
"M1"	"HPRT1"	"HSD11B1L"
"M1"	"HPRT1"	"AQP1"
"M1"	"HPRT1"	"SPATA7"
"M1"	"HPRT1"	"CSNK1G3"
"M1"	"HPRT1"	"EIF3B"
"M1"	"HPRT1"	"TOP1"
"M1"	"HPRT1"	"SH2D3C"
"M1"	"HPRT1"	"KBTBD13"
"M1"	"HPRT1"	"LSM1"
"M1"	"HPRT1"	"RBM10"
"M1"	"HPRT1"	"TAF1A"
"M1"	"HPRT1"	"C8B"
"M1"	"HPRT1"	"SS18L2"
"M1"	"HPRT1"	"TUB"
"M1"	"HPRT1"	"NIF3L1"
"M1"	"HPRT1"	"PGC"
"M1"	"HPRT1"	"CARD11"
"M1"	"HPRT1"	"RPS6KA4"
"M1"	"HPRT1"	"LARP1"
"M1"	"HPRT1"	"SLC45A4"
"M1"	"HPRT1"	"COL5A2"
"M1"	"HPRT1"	"ANK3"
"M1"	"HPRT1"	"AES"
"M1"	"HPRT1"	"MBD5"
"M1"	"HPRT1"	"PIK3CG"
"M1"	"HPRT1"	"BCAS3"
"M1"	"HPRT1"	"NR2C2"
"M1"	"HPRT1"	"TCEA3"
"M1"	"HPRT1"	"SCIMP"
"M1"	"HPRT1"	"WIPF1"
"M1"	"HPRT1"	"VAC14"
"M1"	"HPRT1"	"PIK3CD"
"M1"	"HPRT1"	"OSTC"
"M1"	"HPRT1"	"SCFD2"
"M1"	"HPRT1"	"STRA6"
"M1"	"HPRT1"	"MED13"
"M1"	"HPRT1"	"SNAPC2"
"M1"	"HPRT1"	"RPP40"
"M1"	"HPRT1"	"KIF17"
"M1"	"HPRT1"	"IPO4"
"M1"	"HPRT1"	"TRIP12"
"M1"	"HPRT1"	"HIST2H4A"
"M1"	"HPRT1"	"WWP2"
"M1"	"HPRT1"	"DNAJC21"
"M1"	"HPRT1"	"ZNF33B"
"M1"	"HPRT1"	"MYLK"
"M1"	"HPRT1"	"ATP6AP1"
"M1"	"HPRT1"	"GIT2"
"M1"	"HPRT1"	"CLDN10"
"M1"	"HPRT1"	"L3MBTL3"
"M1"	"HPRT1"	"PRKACG"
"M1"	"HPRT1"	"EXOSC9"
"M1"	"HPRT1"	"TIMP2"
"M1"	"HPRT1"	"CHMP2B"
"M1"	"HPRT1"	"TTYH1"
"M1"	"HPRT1"	"PRL"
"M1"	"HPRT1"	"PNKP"
"M1"	"HPRT1"	"ST6GALNAC5"
"M1"	"HPRT1"	"MAF"
"M1"	"HPRT1"	"FBXW4"
"M1"	"HPRT1"	"FKBP4"
"M1"	"HPRT1"	"MSX2"
"M1"	"HPRT1"	"HSPA12A"
"M1"	"HPRT1"	"DNASE1L2"
"M1"	"HPRT1"	"CSHL1"
"M1"	"HPRT1"	"WBP5"
"M1"	"HPRT1"	"ATP2B3"
"M1"	"HPRT1"	"CYP27A1"
"M1"	"HPRT1"	"PRICKLE1"
"M1"	"HPRT1"	"PAGR1"
"M1"	"HPRT1"	"HLA-DMB"
"M1"	"HPRT1"	"TNFSF15"
"M1"	"HPRT1"	"ABCF1"
"M1"	"HPRT1"	"DDX27"
"M1"	"HPRT1"	"HEG1"
"M1"	"HPRT1"	"NNMT"
"M1"	"HPRT1"	"BGLAP"
"M1"	"HPRT1"	"RAB22A"
"M1"	"HPRT1"	"PPP6R3"
"M1"	"HPRT1"	"FAM174A"
"M1"	"HPRT1"	"ARHGAP10"
"M1"	"HPRT1"	"CROT"
"M1"	"HPRT1"	"EFCAB5"
"M1"	"HPRT1"	"FOXO3"
"M1"	"HPRT1"	"PGGT1B"
"M1"	"HPRT1"	"GLI1"
"M1"	"HPRT1"	"SLC22A11"
"M1"	"HPRT1"	"STIP1"
"M1"	"HPRT1"	"CPNE6"
"M1"	"HPRT1"	"NTNG1"
"M1"	"HPRT1"	"OR5T1"
"M1"	"HPRT1"	"IDS"
"M1"	"HPRT1"	"MLNR"
"M1"	"HPRT1"	"POLQ"
"M1"	"HPRT1"	"CSRP1"
"M1"	"HPRT1"	"AGBL5"
"M1"	"HPRT1"	"PIGB"
"M1"	"HPRT1"	"ZNF445"
"M1"	"HPRT1"	"PROCR"
"M1"	"HPRT1"	"THEMIS2"
"M1"	"HPRT1"	"ZNF462"
"M1"	"HPRT1"	"GPR3"
"M1"	"HPRT1"	"FAM13B"
"M1"	"HPRT1"	"SOHLH2"
"M1"	"HPRT1"	"CPNE7"
"M1"	"HPRT1"	"FKBP10"
"M1"	"HPRT1"	"C9orf163"
"M1"	"HPRT1"	"NUP205"
"M1"	"HPRT1"	"DDX24"
"M1"	"HPRT1"	"LRRC61"
"M1"	"HPRT1"	"LRRC70"
"M1"	"HPRT1"	"MRPL52"
"M1"	"HPRT1"	"POLR3K"
"M1"	"HPRT1"	"MARCH5"
"M1"	"HPRT1"	"TTBK1"
"M1"	"HPRT1"	"CRIP1"
"M1"	"HPRT1"	"PDCL"
"M1"	"HPRT1"	"UTP20"
"M1"	"HPRT1"	"FKBP2"
"M1"	"HPRT1"	"CIR1"
"M1"	"HPRT1"	"ZBTB17"
"M1"	"HPRT1"	"HSPB8"
"M1"	"HPRT1"	"ARL14EP"
"M1"	"HPRT1"	"TRIM50"
"M1"	"HPRT1"	"SERTAD1"
"M1"	"HPRT1"	"RAB3IL1"
"M1"	"HPRT1"	"BOC"
"M1"	"HPRT1"	"EPG5"
"M1"	"HPRT1"	"TGFBR2"
"M1"	"HPRT1"	"DPP4"
"M1"	"HPRT1"	"TNNT3"
"M1"	"HPRT1"	"TMEM246"
"M1"	"HPRT1"	"FUT10"
"M1"	"HPRT1"	"HIST1H2AH"
"M1"	"HPRT1"	"WDR25"
"M1"	"HPRT1"	"COPS7B"
"M1"	"HPRT1"	"CDC42BPB"
"M1"	"HPRT1"	"CGNL1"
"M1"	"HPRT1"	"NDUFA5"
"M1"	"HPRT1"	"CD1B"
"M1"	"HPRT1"	"SLC26A6"
"M1"	"HPRT1"	"NTHL1"
"M1"	"HPRT1"	"NOV"
"M1"	"HPRT1"	"GOT1L1"
"M1"	"HPRT1"	"CCND2"
"M1"	"HPRT1"	"BIN2"
"M1"	"HPRT1"	"CREBRF"
"M1"	"HPRT1"	"DNLZ"
"M1"	"HPRT1"	"ZNF284"
"M1"	"HPRT1"	"FGF5"
"M1"	"HPRT1"	"SPPL2A"
"M1"	"HPRT1"	"KNOP1"
"M1"	"HPRT1"	"OSBPL5"
"M1"	"HPRT1"	"PIAS2"
"M1"	"HPRT1"	"TMEM230"
"M1"	"HPRT1"	"FAM174B"
"M1"	"HPRT1"	"PDE1A"
"M1"	"HPRT1"	"TAPT1"
"M1"	"HPRT1"	"RAB37"
"M1"	"HPRT1"	"THAP3"
"M1"	"HPRT1"	"PTCHD2"
"M1"	"HPRT1"	"BLCAP"
"M1"	"HPRT1"	"MED20"
"M1"	"HPRT1"	"SLC25A15"
"M1"	"HPRT1"	"DYSF"
"M1"	"HPRT1"	"HOXC6"
"M1"	"HPRT1"	"TPK1"
"M1"	"HPRT1"	"ZNF639"
"M1"	"HPRT1"	"MIER2"
"M1"	"HPRT1"	"DENND1A"
"M1"	"HPRT1"	"ERCC3"
"M1"	"HPRT1"	"ZNHIT6"
"M1"	"HPRT1"	"CD46"
"M1"	"HPRT1"	"ZNF250"
"M1"	"HPRT1"	"SNAPC5"
"M1"	"HPRT1"	"NAP1L2"
"M1"	"HPRT1"	"ACKR4"
"M1"	"HPRT1"	"DOPEY2"
"M1"	"HPRT1"	"DMBT1"
"M1"	"HPRT1"	"CHMP1A"
"M1"	"HPRT1"	"CPN1"
"M1"	"HPRT1"	"GNAT1"
"M1"	"HPRT1"	"C9orf89"
"M1"	"HPRT1"	"TOMM22"
"M1"	"HPRT1"	"CLDN3"
"M1"	"HPRT1"	"HOXB6"
"M1"	"HPRT1"	"HOMEZ"
"M1"	"HPRT1"	"RWDD2B"
"M1"	"HPRT1"	"BCKDK"
"M1"	"HPRT1"	"DCAF12"
"M1"	"HPRT1"	"HIST1H1E"
"M1"	"HPRT1"	"SIRT5"
"M1"	"HPRT1"	"NOTCH4"
"M1"	"HPRT1"	"TACC2"
"M1"	"HPRT1"	"USP5"
"M1"	"HPRT1"	"CHAMP1"
"M1"	"HPRT1"	"CCDC13"
"M1"	"HPRT1"	"FBXL12"
"M1"	"HPRT1"	"MTOR"
"M1"	"HPRT1"	"MAPK10"
"M1"	"HPRT1"	"OSGIN2"
"M1"	"HPRT1"	"VPS33A"
"M1"	"HPRT1"	"LAMTOR1"
"M1"	"HPRT1"	"SIRT3"
"M1"	"HPRT1"	"IGFBP6"
"M1"	"HPRT1"	"KIAA1715"
"M1"	"HPRT1"	"TPM1"
"M1"	"HPRT1"	"ITIH1"
"M1"	"HPRT1"	"IRS4"
"M1"	"HPRT1"	"CDC73"
"M1"	"HPRT1"	"ACTL7A"
"M1"	"HPRT1"	"CYP4V2"
"M1"	"HPRT1"	"SLC5A1"
"M1"	"HPRT1"	"KRT18"
"M1"	"HPRT1"	"THAP4"
"M1"	"HPRT1"	"FASTKD2"
"M1"	"HPRT1"	"COL11A1"
"M1"	"HPRT1"	"CLEC1B"
"M1"	"HPRT1"	"SERPINE2"
"M1"	"HPRT1"	"SERPINB2"
"M1"	"HPRT1"	"G6PD"
"M1"	"HPRT1"	"TCEA2"
"M1"	"HPRT1"	"MOB4"
"M1"	"HPRT1"	"ASRGL1"
"M1"	"HPRT1"	"LCE3D"
"M1"	"HPRT1"	"NUDT15"
"M1"	"HPRT1"	"ABCG4"
"M1"	"HPRT1"	"KCNG1"
"M1"	"HPRT1"	"ANXA2"
"M1"	"HPRT1"	"IL20"
"M1"	"HPRT1"	"KIAA0196"
"M1"	"HPRT1"	"BSPRY"
"M1"	"HPRT1"	"ST6GALNAC2"
"M1"	"HPRT1"	"TUBB4A"
"M1"	"HPRT1"	"EGFL7"
"M1"	"HPRT1"	"RPP30"
"M1"	"HPRT1"	"PEX6"
"M1"	"HPRT1"	"SCAMP2"
"M1"	"HPRT1"	"GPR151"
"M1"	"HPRT1"	"CACNB2"
"M1"	"HPRT1"	"PHF14"
"M1"	"HPRT1"	"NUP85"
"M1"	"HPRT1"	"TNFAIP8L1"
"M1"	"HPRT1"	"ALDH18A1"
"M1"	"HPRT1"	"CNR2"
"M1"	"HPRT1"	"GPR153"
"M1"	"HPRT1"	"RGPD1"
"M1"	"HPRT1"	"STEAP2"
"M1"	"HPRT1"	"SYCP3"
"M1"	"HPRT1"	"PELO"
"M1"	"HPRT1"	"OTUD7A"
"M1"	"HPRT1"	"CLGN"
"M1"	"HPRT1"	"HCLS1"
"M1"	"HPRT1"	"CYP1B1"
"M1"	"HPRT1"	"CLDN5"
"M1"	"HPRT1"	"SLC29A1"
"M1"	"HPRT1"	"GINS4"
"M1"	"HPRT1"	"APTX"
"M1"	"HPRT1"	"NDUFS5"
"M1"	"HPRT1"	"ALOX5AP"
"M1"	"HPRT1"	"C2orf50"
"M1"	"HPRT1"	"FOXG1"
"M1"	"HPRT1"	"EXOC5"
"M1"	"HPRT1"	"PSMA3"
"M1"	"HPRT1"	"SMEK1"
"M1"	"HPRT1"	"BRINP3"
"M1"	"HPRT1"	"UQCC2"
"M1"	"HPRT1"	"LHPP"
"M1"	"HPRT1"	"KIFC2"
"M1"	"HPRT1"	"HERC1"
"M1"	"HPRT1"	"MAS1"
"M1"	"HPRT1"	"PCNX"
"M1"	"HPRT1"	"NEURL"
"M1"	"HPRT1"	"CDH16"
"M1"	"HPRT1"	"ZNF626"
"M1"	"HPRT1"	"RFC3"
"M1"	"HPRT1"	"SLC9A4"
"M1"	"HPRT1"	"RPP21"
"M1"	"HPRT1"	"ZKSCAN3"
"M1"	"HPRT1"	"MAST2"
"M1"	"HPRT1"	"ZC3H13"
"M1"	"HPRT1"	"HECTD3"
"M1"	"HPRT1"	"TAF1C"
"M1"	"HPRT1"	"PLEKHJ1"
"M1"	"HPRT1"	"ORC2"
"M1"	"HPRT1"	"ZNF335"
"M1"	"HPRT1"	"PNN"
"M1"	"HPRT1"	"NSMCE1"
"M1"	"HPRT1"	"SLC25A21"
"M1"	"HPRT1"	"ATP6V1C1"
"M1"	"HPRT1"	"ZBTB46"
"M1"	"HPRT1"	"PTP4A3"
"M1"	"HPRT1"	"USP20"
"M1"	"HPRT1"	"CITED4"
"M1"	"HPRT1"	"EFNB1"
"M1"	"HPRT1"	"METTL20"
"M1"	"HPRT1"	"ME3"
"M1"	"HPRT1"	"APOBEC3F"
"M1"	"HPRT1"	"CLK3"
"M1"	"HPRT1"	"LPO"
"M1"	"HPRT1"	"HNRNPA0"
"M1"	"HPRT1"	"TMEM106A"
"M1"	"HPRT1"	"PSTPIP2"
"M1"	"HPRT1"	"GATA3"
"M1"	"HPRT1"	"LRCH1"
"M1"	"HPRT1"	"TTC3"
"M1"	"HPRT1"	"WWC2"
"M1"	"HPRT1"	"NOP2"
"M1"	"HPRT1"	"DOCK3"
"M1"	"HPRT1"	"MMP26"
"M1"	"HPRT1"	"AKR1C1"
"M1"	"HPRT1"	"TM9SF4"
"M1"	"HPRT1"	"KLHL2"
"M1"	"HPRT1"	"ZNF565"
"M1"	"HPRT1"	"SEC62"
"M1"	"HPRT1"	"RFC5"
"M1"	"HPRT1"	"CBX4"
"M1"	"HPRT1"	"GPD1"
"M1"	"HPRT1"	"SCNN1G"
"M1"	"HPRT1"	"CCDC97"
"M1"	"HPRT1"	"LRR1"
"M1"	"HPRT1"	"THPO"
"M1"	"HPRT1"	"THBS4"
"M1"	"HPRT1"	"TPPP3"
"M1"	"HPRT1"	"C2orf42"
"M1"	"HPRT1"	"KIF20B"
"M1"	"HPRT1"	"SLC12A6"
"M1"	"HPRT1"	"TP53INP2"
"M1"	"HPRT1"	"PARP10"
"M1"	"HPRT1"	"CAMTA2"
"M1"	"HPRT1"	"CCDC102A"
"M1"	"HPRT1"	"MAP6"
"M1"	"HPRT1"	"PARP11"
"M1"	"HPRT1"	"ASB18"
"M1"	"HPRT1"	"NAGS"
"M1"	"HPRT1"	"PLEKHG4"
"M1"	"HPRT1"	"KLHL18"
"M1"	"HPRT1"	"ZNF397"
"M1"	"HPRT1"	"PTPRD"
"M1"	"HPRT1"	"CHD9"
"M1"	"HPRT1"	"PIAS1"
"M1"	"HPRT1"	"BLMH"
"M1"	"HPRT1"	"TNF"
"M1"	"HPRT1"	"CLDN12"
"M1"	"HPRT1"	"C1orf115"
"M1"	"HPRT1"	"TMEM252"
"M1"	"HPRT1"	"LMBRD2"
"M1"	"HPRT1"	"FLRT3"
"M1"	"HPRT1"	"SRY"
"M1"	"HPRT1"	"PPWD1"
"M1"	"HPRT1"	"SNX27"
"M1"	"HPRT1"	"YME1L1"
"M1"	"HPRT1"	"ZNF394"
"M1"	"HPRT1"	"SOGA3"
"M1"	"HPRT1"	"ALAS1"
"M1"	"HPRT1"	"RECQL"
"M1"	"HPRT1"	"PARP1"
"M1"	"HPRT1"	"MRPS18C"
"M1"	"HPRT1"	"ASB11"
"M1"	"HPRT1"	"POU3F4"
"M1"	"HPRT1"	"TIMM23"
"M1"	"HPRT1"	"MAP3K1"
"M1"	"HPRT1"	"COMP"
"M1"	"HPRT1"	"CBLN1"
"M1"	"HPRT1"	"LTBP1"
"M1"	"HPRT1"	"TTI1"
"M1"	"HPRT1"	"CCDC159"
"M1"	"HPRT1"	"P4HB"
"M1"	"HPRT1"	"VAT1"
"M1"	"HPRT1"	"ESD"
"M1"	"HPRT1"	"ITGA4"
"M1"	"HPRT1"	"PPIL1"
"M1"	"HPRT1"	"FAM184B"
"M1"	"HPRT1"	"HCFC2"
"M1"	"HPRT1"	"SLC17A2"
"M1"	"HPRT1"	"PLS1"
"M1"	"HPRT1"	"DIS3L2"
"M1"	"HPRT1"	"PCNXL4"
"M1"	"HPRT1"	"BEND7"
"M1"	"HPRT1"	"SBF2"
"M1"	"HPRT1"	"TRIM3"
"M1"	"HPRT1"	"AMT"
"M1"	"HPRT1"	"VPS4A"
"M1"	"HPRT1"	"NUDT13"
"M1"	"HPRT1"	"UNC50"
"M1"	"HPRT1"	"P2RY4"
"M1"	"HPRT1"	"TMEM86A"
"M1"	"HPRT1"	"EVPL"
"M1"	"HPRT1"	"WNT8A"
"M1"	"HPRT1"	"KDM6B"
"M1"	"HPRT1"	"COA1"
"M1"	"HPRT1"	"WBP1"
"M1"	"HPRT1"	"PPM1H"
"M1"	"HPRT1"	"TNNC1"
"M1"	"HPRT1"	"SULF2"
"M1"	"HPRT1"	"CLEC2B"
"M1"	"HPRT1"	"BOD1L1"
"M1"	"HPRT1"	"LTN1"
"M1"	"HPRT1"	"LHX3"
"M1"	"HPRT1"	"MACROD1"
"M1"	"HPRT1"	"RNPEP"
"M1"	"HPRT1"	"PBX2"
"M1"	"HPRT1"	"DSG3"
"M1"	"HPRT1"	"NMS"
"M1"	"HPRT1"	"GMNN"
"M1"	"HPRT1"	"TNFAIP1"
"M1"	"HPRT1"	"MYO15B"
"M1"	"HPRT1"	"NANP"
"M1"	"HPRT1"	"ZNF326"
"M1"	"HPRT1"	"NUP88"
"M1"	"HPRT1"	"MAD2L1BP"
"M1"	"HPRT1"	"OSTM1"
"M1"	"HPRT1"	"PGP"
"M1"	"HPRT1"	"PLA2G1B"
"M1"	"HPRT1"	"ZNF74"
"M1"	"HPRT1"	"DDX18"
"M1"	"HPRT1"	"AURKC"
"M1"	"HPRT1"	"DDX49"
"M1"	"HPRT1"	"HMMR"
"M1"	"HPRT1"	"SLC4A11"
"M1"	"HPRT1"	"GDI1"
"M1"	"HPRT1"	"C9orf142"
"M1"	"HPRT1"	"GFPT2"
"M1"	"HPRT1"	"KLK9"
"M1"	"HPRT1"	"BOLA2B"
"M1"	"HPRT1"	"EPPK1"
"M1"	"HPRT1"	"CCR6"
"M1"	"HPRT1"	"SCAMP3"
"M1"	"HPRT1"	"CADM3"
"M1"	"HPRT1"	"C19orf18"
"M1"	"HPRT1"	"LLGL1"
"M1"	"HPRT1"	"WWP1"
"M1"	"HPRT1"	"SMPDL3B"
"M1"	"HPRT1"	"IPO7"
"M1"	"HPRT1"	"ODF4"
"M1"	"HPRT1"	"NKX2-8"
"M1"	"HPRT1"	"MLF1"
"M1"	"HPRT1"	"TATDN1"
"M1"	"HPRT1"	"L3MBTL2"
"M1"	"HPRT1"	"CXorf48"
"M1"	"HPRT1"	"CHRDL2"
"M1"	"HPRT1"	"KIFAP3"
"M1"	"HPRT1"	"OR3A2"
"M1"	"HPRT1"	"GNRH2"
"M1"	"HPRT1"	"PMM2"
"M1"	"HPRT1"	"FBXL19"
"M1"	"HPRT1"	"IRX1"
"M1"	"HPRT1"	"JKAMP"
"M1"	"HPRT1"	"PHF11"
"M1"	"HPRT1"	"THRA"
"M1"	"HPRT1"	"VPS41"
"M1"	"HPRT1"	"MBNL2"
"M1"	"HPRT1"	"INCA1"
"M1"	"HPRT1"	"BPTF"
"M1"	"HPRT1"	"C5orf30"
"M1"	"HPRT1"	"RUNX3"
"M1"	"HPRT1"	"ZNF492"
"M1"	"HPRT1"	"MYOZ3"
"M1"	"HPRT1"	"PEG10"
"M1"	"HPRT1"	"WDSUB1"
"M1"	"HPRT1"	"TOM1"
"M1"	"HPRT1"	"CANT1"
"M1"	"HPRT1"	"KCNK2"
"M1"	"HPRT1"	"PCDH20"
"M1"	"HPRT1"	"TBC1D2B"
"M1"	"HPRT1"	"WBP4"
"M1"	"HPRT1"	"PDRG1"
"M1"	"HPRT1"	"FGR"
"M1"	"HPRT1"	"MTM1"
"M1"	"HPRT1"	"TNXB"
"M1"	"HPRT1"	"CDH6"
"M1"	"HPRT1"	"OR2L13"
"M1"	"HPRT1"	"IL1RN"
"M1"	"HPRT1"	"NIN"
"M1"	"HPRT1"	"NDUFAF7"
"M1"	"HPRT1"	"SMYD5"
"M1"	"HPRT1"	"NPW"
"M1"	"HPRT1"	"ISYNA1"
"M1"	"HPRT1"	"FANK1"
"M1"	"HPRT1"	"FXR2"
"M1"	"HPRT1"	"SELT"
"M1"	"HPRT1"	"MSANTD3"
"M1"	"HPRT1"	"APP"
"M1"	"HPRT1"	"WDR34"
"M1"	"HPRT1"	"SIM1"
"M1"	"HPRT1"	"XAGE3"
"M1"	"HPRT1"	"TXNDC17"
"M1"	"HPRT1"	"ARF5"
"M1"	"HPRT1"	"DCTN2"
"M1"	"HPRT1"	"ADAM17"
"M1"	"HPRT1"	"DLGAP3"
"M1"	"HPRT1"	"TMEM45A"
"M1"	"HPRT1"	"C12orf57"
"M1"	"HPRT1"	"NUP155"
"M1"	"HPRT1"	"KNTC1"
"M1"	"HPRT1"	"SH2B1"
"M1"	"HPRT1"	"DIS3L"
"M1"	"HPRT1"	"CD93"
"M1"	"HPRT1"	"C1orf204"
"M1"	"HPRT1"	"ARHGAP11A"
"M1"	"HPRT1"	"MAGEA11"
"M1"	"HPRT1"	"SLC37A2"
"M1"	"HPRT1"	"IPO5"
"M1"	"HPRT1"	"PRRC1"
"M1"	"HPRT1"	"TFR2"
"M1"	"HPRT1"	"HOXB13"
"M1"	"HPRT1"	"SMOC2"
"M1"	"HPRT1"	"DARC"
"M1"	"HPRT1"	"ATP2B4"
"M1"	"HPRT1"	"ZIC2"
"M1"	"HPRT1"	"NFIX"
"M1"	"HPRT1"	"CDH7"
"M1"	"HPRT1"	"HIC2"
"M1"	"HPRT1"	"CEP68"
"M1"	"HPRT1"	"CX3CR1"
"M1"	"HPRT1"	"ZNF546"
"M1"	"HPRT1"	"TPT1"
"M1"	"HPRT1"	"SERPINA4"
"M1"	"HPRT1"	"COL14A1"
"M1"	"HPRT1"	"CABP5"
"M1"	"HPRT1"	"RBMS2"
"M1"	"HPRT1"	"PPME1"
"M1"	"HPRT1"	"PRRT4"
"M1"	"HPRT1"	"EIF4EBP1"
"M1"	"HPRT1"	"PIK3R1"
"M1"	"HPRT1"	"GABBR1"
"M1"	"HPRT1"	"STK32B"
"M1"	"HPRT1"	"GJA8"
"M1"	"HPRT1"	"SEMA5B"
"M1"	"HPRT1"	"TNN"
"M1"	"HPRT1"	"ZUFSP"
"M1"	"HPRT1"	"CHORDC1"
"M1"	"HPRT1"	"SYF2"
"M1"	"HPRT1"	"BDKRB1"
"M1"	"HPRT1"	"MAPK11"
"M1"	"HPRT1"	"C6orf62"
"M1"	"HPRT1"	"TMEM177"
"M1"	"HPRT1"	"SFT2D3"
"M1"	"HPRT1"	"NCR3LG1"
"M1"	"HPRT1"	"PSPC1"
"M1"	"HPRT1"	"NCAPD2"
"M1"	"HPRT1"	"RAD23A"
"M1"	"HPRT1"	"SUN2"
"M1"	"HPRT1"	"ZBTB45"
"M1"	"HPRT1"	"OR4S2"
"M1"	"HPRT1"	"NEMF"
"M1"	"HPRT1"	"NFATC1"
"M1"	"HPRT1"	"IL1RL2"
"M1"	"HPRT1"	"RPS6KC1"
"M1"	"HPRT1"	"COBLL1"
"M1"	"HPRT1"	"MOK"
"M1"	"HPRT1"	"RHOJ"
"M1"	"HPRT1"	"YEATS4"
"M1"	"HPRT1"	"KDM8"
"M1"	"HPRT1"	"CPLX2"
"M1"	"HPRT1"	"GRIA4"
"M1"	"HPRT1"	"HHLA3"
"M1"	"HPRT1"	"ACOX1"
"M1"	"HPRT1"	"RAD1"
"M1"	"HPRT1"	"SMARCD3"
"M1"	"HPRT1"	"RTF1"
"M1"	"HPRT1"	"CABP1"
"M1"	"HPRT1"	"VPS45"
"M1"	"HPRT1"	"KDR"
"M1"	"HPRT1"	"KRT83"
"M1"	"HPRT1"	"FURIN"
"M1"	"HPRT1"	"HSPB11"
"M1"	"HPRT1"	"ARHGEF9"
"M1"	"HPRT1"	"ZBED6CL"
"M1"	"HPRT1"	"CAMSAP3"
"M1"	"HPRT1"	"BLOC1S3"
"M1"	"HPRT1"	"KCNB1"
"M1"	"HPRT1"	"PABPN1L"
"M1"	"HPRT1"	"TNFRSF13C"
"M1"	"HPRT1"	"PAG1"
"M1"	"HPRT1"	"ASIC1"
"M1"	"HPRT1"	"HIST1H3D"
"M1"	"HPRT1"	"EFCC1"
"M1"	"HPRT1"	"TOLLIP"
"M1"	"HPRT1"	"RAD51C"
"M1"	"HPRT1"	"ADH1A"
"M1"	"HPRT1"	"MICA"
"M1"	"HPRT1"	"ATP6V0C"
"M1"	"HPRT1"	"NOA1"
"M1"	"HPRT1"	"CTR9"
"M1"	"HPRT1"	"ELAVL3"
"M1"	"HPRT1"	"STXBP1"
"M1"	"HPRT1"	"DNAJB5"
"M1"	"HPRT1"	"PHYH"
"M1"	"HPRT1"	"CEACAM6"
"M1"	"HPRT1"	"ABHD2"
"M1"	"HPRT1"	"PRR5"
"M1"	"HPRT1"	"THBS2"
"M1"	"HPRT1"	"SUMF1"
"M1"	"HPRT1"	"TWF2"
"M1"	"HPRT1"	"PANX1"
"M1"	"HPRT1"	"PLEKHA1"
"M1"	"HPRT1"	"PASD1"
"M1"	"HPRT1"	"ITIH4"
"M1"	"HPRT1"	"ATG2B"
"M1"	"HPRT1"	"MCCC2"
"M1"	"HPRT1"	"FAM171A1"
"M1"	"HPRT1"	"TJP1"
"M1"	"HPRT1"	"SUPT20H"
"M1"	"HPRT1"	"DNASE2"
"M1"	"HPRT1"	"SFR1"
"M1"	"HPRT1"	"PSMB6"
"M1"	"HPRT1"	"AKNA"
"M1"	"HPRT1"	"REM2"
"M1"	"HPRT1"	"EBLN2"
"M1"	"HPRT1"	"HRH1"
"M1"	"HPRT1"	"ACAA2"
"M1"	"HPRT1"	"TUBG2"
"M1"	"HPRT1"	"HNRNPK"
"M1"	"HPRT1"	"ATP8B2"
"M1"	"HPRT1"	"SGK2"
"M1"	"HPRT1"	"ELFN2"
"M1"	"HPRT1"	"XIRP2"
"M1"	"HPRT1"	"OSBPL6"
"M1"	"HPRT1"	"LANCL1"
"M1"	"HPRT1"	"SARDH"
"M1"	"HPRT1"	"CIB1"
"M1"	"HPRT1"	"SPIN2B"
"M1"	"HPRT1"	"GPATCH4"
"M1"	"HPRT1"	"KLK15"
"M1"	"HPRT1"	"ARHGEF10"
"M1"	"HPRT1"	"ILF3"
"M1"	"HPRT1"	"SIX2"
"M1"	"HPRT1"	"RALA"
"M1"	"HPRT1"	"TSPYL4"
"M1"	"HPRT1"	"MORC3"
"M1"	"HPRT1"	"FBXO16"
"M1"	"HPRT1"	"ANKIB1"
"M1"	"HPRT1"	"USP16"
"M1"	"HPRT1"	"TOR3A"
"M1"	"HPRT1"	"TAF13"
"M1"	"HPRT1"	"TNFRSF21"
"M1"	"HPRT1"	"TRA2A"
"M1"	"HPRT1"	"SLC39A4"
"M1"	"HPRT1"	"AIG1"
"M1"	"HPRT1"	"WIPF2"
"M1"	"HPRT1"	"PRKRIR"
"M1"	"HPRT1"	"KCNC3"
"M1"	"HPRT1"	"ABAT"
"M1"	"HPRT1"	"GLRX"
"M1"	"HPRT1"	"DERL1"
"M1"	"HPRT1"	"ZBTB41"
