"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M1"	"Defective MTR causes methylmalonic aciduria and homocystinuria type cblG"	"Defective MTR causes methylmalonic aciduria and homocystinuria type cblG"	"2/248"	"87/7644"	0.77949451666155	0.993440884000571	0.885114714327897	"NMNAT2/PTGS2"	2
"M1"	"Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE"	"Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE"	"2/248"	"87/7644"	0.77949451666155	0.993440884000571	0.885114714327897	"NMNAT2/PTGS2"	2
"M1"	"Defective MUT causes methylmalonic aciduria mut type"	"Defective MUT causes methylmalonic aciduria mut type"	"2/248"	"87/7644"	0.77949451666155	0.993440884000571	0.885114714327897	"NMNAT2/PTGS2"	2
"M1"	"Defective TCN2 causes hereditary megaloblastic anemia"	"Defective TCN2 causes hereditary megaloblastic anemia"	"2/248"	"87/7644"	0.77949451666155	0.993440884000571	0.885114714327897	"NMNAT2/PTGS2"	2
"M1"	"Defects in biotin (Btn) metabolism"	"Defects in biotin (Btn) metabolism"	"2/248"	"87/7644"	0.77949451666155	0.993440884000571	0.885114714327897	"NMNAT2/PTGS2"	2
"M1"	"Defects in cobalamin (B12) metabolism"	"Defects in cobalamin (B12) metabolism"	"2/248"	"87/7644"	0.77949451666155	0.993440884000571	0.885114714327897	"NMNAT2/PTGS2"	2
"M1"	"Defects in vitamin and cofactor metabolism"	"Defects in vitamin and cofactor metabolism"	"2/248"	"87/7644"	0.77949451666155	0.993440884000571	0.885114714327897	"NMNAT2/PTGS2"	2
"M1"	"Metabolism of vitamins and cofactors"	"Metabolism of vitamins and cofactors"	"2/248"	"87/7644"	0.77949451666155	0.993440884000571	0.885114714327897	"NMNAT2/PTGS2"	2
"M1"	"Metabolism of water-soluble vitamins and cofactors"	"Metabolism of water-soluble vitamins and cofactors"	"2/248"	"87/7644"	0.77949451666155	0.993440884000571	0.885114714327897	"NMNAT2/PTGS2"	2
"M1"	"IRS-related events"	"IRS-related events"	"2/248"	"88/7644"	0.784877839820882	0.998177974634201	0.889335266039082	"PRKAA2/FGF9"	2
"M1"	"NOTCH1 Intracellular Domain Regulates Transcription"	"NOTCH1 Intracellular Domain Regulates Transcription"	"1/248"	"47/7644"	0.78878994712823	0.999999398091548	0.890958078960399	"HES5"	1
"M1"	"Degradation of the extracellular matrix"	"Degradation of the extracellular matrix"	"2/248"	"89/7644"	0.790145761365967	0.999999398091548	0.890958078960399	"KLK7/TLL1"	2
"M1"	"PCP/CE pathway"	"PCP/CE pathway"	"2/248"	"91/7644"	0.800342546543518	0.999999398091548	0.890958078960399	"PRKCB/PRKCG"	2
"M1"	"Muscle contraction"	"Muscle contraction"	"1/248"	"49/7644"	0.802355425178929	0.999999398091548	0.890958078960399	"TNNT2"	1
"M1"	"Chondroitin sulfate/dermatan sulfate metabolism"	"Chondroitin sulfate/dermatan sulfate metabolism"	"1/248"	"50/7644"	0.80880912558125	0.999999398091548	0.890958078960399	"GPC5"	1
"M1"	"Nuclear Envelope Breakdown"	"Nuclear Envelope Breakdown"	"1/248"	"50/7644"	0.80880912558125	0.999999398091548	0.890958078960399	"PRKCB"	1
"M1"	"Amyloids"	"Amyloids"	"1/248"	"51/7644"	0.815052915001299	0.999999398091548	0.890958078960399	"TTR"	1
"M1"	"Regulation of actin dynamics for phagocytic cup formation"	"Regulation of actin dynamics for phagocytic cup formation"	"2/248"	"95/7644"	0.819430130875345	0.999999398091548	0.890958078960399	"PAK1/WASF1"	2
"M1"	"AUF1 (hnRNP D0) destabilizes mRNA"	"AUF1 (hnRNP D0) destabilizes mRNA"	"1/248"	"54/7644"	0.832591734602496	0.999999398091548	0.890958078960399	"HSPB1"	1
"M1"	"Golgi Associated Vesicle Biogenesis"	"Golgi Associated Vesicle Biogenesis"	"1/248"	"54/7644"	0.832591734602496	0.999999398091548	0.890958078960399	"SH3GL2"	1
"M1"	"Cell surface interactions at the vascular wall"	"Cell surface interactions at the vascular wall"	"2/248"	"99/7644"	0.836871972020813	0.999999398091548	0.890958078960399	"ATP1B1/L1CAM"	2
"M1"	"Circadian Clock"	"Circadian Clock"	"1/248"	"55/7644"	0.838061727990979	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"ECM proteoglycans"	"ECM proteoglycans"	"1/248"	"55/7644"	0.838061727990979	0.999999398091548	0.890958078960399	"HAPLN1"	1
"M1"	"Role of LAT2/NTAL/LAB on calcium mobilization"	"Role of LAT2/NTAL/LAB on calcium mobilization"	"3/248"	"141/7644"	0.841737372095809	0.999999398091548	0.890958078960399	"KITLG/FGF9/NRG1"	3
"M1"	"degradation of DVL"	"degradation of DVL"	"1/248"	"56/7644"	0.84335368891577	0.999999398091548	0.890958078960399	"HECW1"	1
"M1"	"MAP kinase activation in TLR cascade"	"MAP kinase activation in TLR cascade"	"1/248"	"56/7644"	0.84335368891577	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"SCF(Skp2)-mediated degradation of p27/p21"	"SCF(Skp2)-mediated degradation of p27/p21"	"1/248"	"56/7644"	0.84335368891577	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	"1/248"	"57/7644"	0.848473389119893	0.999999398091548	0.890958078960399	"HES5"	1
"M1"	"Constitutive Signaling by NOTCH1 PEST Domain Mutants"	"Constitutive Signaling by NOTCH1 PEST Domain Mutants"	"1/248"	"57/7644"	0.848473389119893	0.999999398091548	0.890958078960399	"HES5"	1
"M1"	"FCERI mediated NF-kB activation"	"FCERI mediated NF-kB activation"	"1/248"	"57/7644"	0.848473389119893	0.999999398091548	0.890958078960399	"RASGRP1"	1
"M1"	"Glycogen storage diseases"	"Glycogen storage diseases"	"6/248"	"258/7644"	0.849304681953081	0.999999398091548	0.890958078960399	"MDH1/HS3ST2/B4GALT6/GPC5/HS6ST2/NDST3"	6
"M1"	"Metabolism of carbohydrates"	"Metabolism of carbohydrates"	"6/248"	"258/7644"	0.849304681953081	0.999999398091548	0.890958078960399	"MDH1/HS3ST2/B4GALT6/GPC5/HS6ST2/NDST3"	6
"M1"	"Myoclonic epilepsy of Lafora"	"Myoclonic epilepsy of Lafora"	"6/248"	"258/7644"	0.849304681953081	0.999999398091548	0.890958078960399	"MDH1/HS3ST2/B4GALT6/GPC5/HS6ST2/NDST3"	6
"M1"	"Signaling by SCF-KIT"	"Signaling by SCF-KIT"	"3/248"	"144/7644"	0.851874556332884	0.999999398091548	0.890958078960399	"KITLG/FGF9/NRG1"	3
"M1"	"DNA Damage/Telomere Stress Induced Senescence"	"DNA Damage/Telomere Stress Induced Senescence"	"1/248"	"58/7644"	0.853426413964794	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Clathrin derived vesicle budding"	"Clathrin derived vesicle budding"	"1/248"	"61/7644"	0.867338618788987	0.999999398091548	0.890958078960399	"SH3GL2"	1
"M1"	"trans-Golgi Network Vesicle Budding"	"trans-Golgi Network Vesicle Budding"	"1/248"	"61/7644"	0.867338618788987	0.999999398091548	0.890958078960399	"SH3GL2"	1
"M1"	"misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling"	"misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling"	"4/248"	"190/7644"	0.870330634667494	0.999999398091548	0.890958078960399	"HECW1/WIF1/RSPO2/RSPO3"	4
"M1"	"RNF mutants show enhanced WNT signaling and proliferation"	"RNF mutants show enhanced WNT signaling and proliferation"	"4/248"	"190/7644"	0.870330634667494	0.999999398091548	0.890958078960399	"HECW1/WIF1/RSPO2/RSPO3"	4
"M1"	"TCF dependent signaling in response to WNT"	"TCF dependent signaling in response to WNT"	"4/248"	"190/7644"	0.870330634667494	0.999999398091548	0.890958078960399	"HECW1/WIF1/RSPO2/RSPO3"	4
"M1"	"XAV939 inhibits tankyrase, stabilizing AXIN"	"XAV939 inhibits tankyrase, stabilizing AXIN"	"4/248"	"190/7644"	0.870330634667494	0.999999398091548	0.890958078960399	"HECW1/WIF1/RSPO2/RSPO3"	4
"M1"	"RNA Polymerase II Pre-transcription Events"	"RNA Polymerase II Pre-transcription Events"	"1/248"	"62/7644"	0.871677274009919	0.999999398091548	0.890958078960399	"TAF4B"	1
"M1"	"Hedgehog ligand biogenesis"	"Hedgehog ligand biogenesis"	"1/248"	"64/7644"	0.879935147755133	0.999999398091548	0.890958078960399	"GPC5"	1
"M1"	"Processing-defective Hh variants abrogate ligand secretion"	"Processing-defective Hh variants abrogate ligand secretion"	"1/248"	"64/7644"	0.879935147755133	0.999999398091548	0.890958078960399	"GPC5"	1
"M1"	"Signaling by ERBB4"	"Signaling by ERBB4"	"3/248"	"154/7644"	0.881695178649539	0.999999398091548	0.890958078960399	"KITLG/FGF9/NRG1"	3
"M1"	"Cyclin E associated events during G1/S transition"	"Cyclin E associated events during G1/S transition"	"1/248"	"65/7644"	0.883863390942037	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Transcription of the HIV genome"	"Transcription of the HIV genome"	"1/248"	"65/7644"	0.883863390942037	0.999999398091548	0.890958078960399	"TAF4B"	1
"M1"	"Activation of NF-kappaB in B cells"	"Activation of NF-kappaB in B cells"	"1/248"	"66/7644"	0.887663612481339	0.999999398091548	0.890958078960399	"PRKCB"	1
"M1"	"Cyclin A:Cdk2-associated events at S phase entry"	"Cyclin A:Cdk2-associated events at S phase entry"	"1/248"	"66/7644"	0.887663612481339	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Latent infection of Homo sapiens with Mycobacterium tuberculosis"	"Latent infection of Homo sapiens with Mycobacterium tuberculosis"	"1/248"	"68/7644"	0.894896479792929	0.999999398091548	0.890958078960399	"ATP6V1A"	1
"M1"	"Cdc20:Phospho-APC/C mediated degradation of Cyclin A"	"Cdc20:Phospho-APC/C mediated degradation of Cyclin A"	"1/248"	"69/7644"	0.898337038532548	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Glucose metabolism"	"Glucose metabolism"	"1/248"	"69/7644"	0.898337038532548	0.999999398091548	0.890958078960399	"MDH1"	1
"M1"	"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	"1/248"	"70/7644"	0.9016654100763	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Orc1 removal from chromatin"	"Orc1 removal from chromatin"	"1/248"	"70/7644"	0.9016654100763	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Switching of origins to a post-replicative state"	"Switching of origins to a post-replicative state"	"1/248"	"70/7644"	0.9016654100763	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	"1/248"	"72/7644"	0.908000048845127	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"FBXW7 Mutants and NOTCH1 in Cancer"	"FBXW7 Mutants and NOTCH1 in Cancer"	"1/248"	"72/7644"	0.908000048845127	0.999999398091548	0.890958078960399	"HES5"	1
"M1"	"Removal of licensing factors from origins"	"Removal of licensing factors from origins"	"1/248"	"72/7644"	0.908000048845127	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Signaling by NOTCH1"	"Signaling by NOTCH1"	"1/248"	"72/7644"	0.908000048845127	0.999999398091548	0.890958078960399	"HES5"	1
"M1"	"Signaling by NOTCH1 HD Domain Mutants in Cancer"	"Signaling by NOTCH1 HD Domain Mutants in Cancer"	"1/248"	"72/7644"	0.908000048845127	0.999999398091548	0.890958078960399	"HES5"	1
"M1"	"Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"	"Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"	"1/248"	"72/7644"	0.908000048845127	0.999999398091548	0.890958078960399	"HES5"	1
"M1"	"Signaling by NOTCH1 in Cancer"	"Signaling by NOTCH1 in Cancer"	"1/248"	"72/7644"	0.908000048845127	0.999999398091548	0.890958078960399	"HES5"	1
"M1"	"Signaling by NOTCH1 PEST Domain Mutants in Cancer"	"Signaling by NOTCH1 PEST Domain Mutants in Cancer"	"1/248"	"72/7644"	0.908000048845127	0.999999398091548	0.890958078960399	"HES5"	1
"M1"	"Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant"	"Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant"	"1/248"	"72/7644"	0.908000048845127	0.999999398091548	0.890958078960399	"HES5"	1
"M1"	"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins"	"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins"	"1/248"	"73/7644"	0.911013253795788	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Toll Like Receptor 4 (TLR4) Cascade"	"Toll Like Receptor 4 (TLR4) Cascade"	"2/248"	"124/7644"	0.915371232504485	0.999999398091548	0.890958078960399	"DNM1/MEF2C"	2
"M1"	"Regulation of DNA replication"	"Regulation of DNA replication"	"1/248"	"75/7644"	0.916747945453335	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"TRAF6 Mediated Induction of proinflammatory cytokines"	"TRAF6 Mediated Induction of proinflammatory cytokines"	"1/248"	"75/7644"	0.916747945453335	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"Signaling by WNT in cancer"	"Signaling by WNT in cancer"	"4/248"	"212/7644"	0.918141230158574	0.999999398091548	0.890958078960399	"HECW1/WIF1/RSPO2/RSPO3"	4
"M1"	"Senescence-Associated Secretory Phenotype (SASP)"	"Senescence-Associated Secretory Phenotype (SASP)"	"1/248"	"76/7644"	0.919475717883983	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Regulation of APC/C activators between G1/S and early anaphase"	"Regulation of APC/C activators between G1/S and early anaphase"	"1/248"	"77/7644"	0.922114462858186	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Biological oxidations"	"Biological oxidations"	"3/248"	"174/7644"	0.92582746878562	0.999999398091548	0.890958078960399	"SULT4A1/CYP26B1/CYP2C8"	3
"M1"	"APC/C-mediated degradation of cell cycle proteins"	"APC/C-mediated degradation of cell cycle proteins"	"1/248"	"83/7644"	0.936233039998227	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Regulation of mitotic cell cycle"	"Regulation of mitotic cell cycle"	"1/248"	"83/7644"	0.936233039998227	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"3/248"	"181/7644"	0.937315980914357	0.999999398091548	0.890958078960399	"HMGCS1/ELOVL4/PRKAA2"	3
"M1"	"Signaling by Hedgehog"	"Signaling by Hedgehog"	"2/248"	"136/7644"	0.938914870601846	0.999999398091548	0.890958078960399	"PRKAR2B/GPC5"	2
"M1"	"Phospholipid metabolism"	"Phospholipid metabolism"	"2/248"	"138/7644"	0.942179650925273	0.999999398091548	0.890958078960399	"SYNJ1/MTMR7"	2
"M1"	"MyD88 cascade initiated on plasma membrane"	"MyD88 cascade initiated on plasma membrane"	"1/248"	"86/7644"	0.942304907461331	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"Regulation of mRNA stability by proteins that bind AU-rich elements"	"Regulation of mRNA stability by proteins that bind AU-rich elements"	"1/248"	"86/7644"	0.942304907461331	0.999999398091548	0.890958078960399	"HSPB1"	1
"M1"	"Toll Like Receptor 10 (TLR10) Cascade"	"Toll Like Receptor 10 (TLR10) Cascade"	"1/248"	"86/7644"	0.942304907461331	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"Toll Like Receptor 5 (TLR5) Cascade"	"Toll Like Receptor 5 (TLR5) Cascade"	"1/248"	"86/7644"	0.942304907461331	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"	"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"	"1/248"	"86/7644"	0.942304907461331	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"MyD88 dependent cascade initiated on endosome"	"MyD88 dependent cascade initiated on endosome"	"1/248"	"88/7644"	0.946029318341772	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"Toll Like Receptor 7/8 (TLR7/8) Cascade"	"Toll Like Receptor 7/8 (TLR7/8) Cascade"	"1/248"	"88/7644"	0.946029318341772	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD)"	"Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD)"	"1/248"	"89/7644"	0.947800722398315	0.999999398091548	0.890958078960399	"SULT4A1"	1
"M1"	"Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD)"	"Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD)"	"1/248"	"89/7644"	0.947800722398315	0.999999398091548	0.890958078960399	"SULT4A1"	1
"M1"	"Defective GGT1 causes Glutathionuria (GLUTH)"	"Defective GGT1 causes Glutathionuria (GLUTH)"	"1/248"	"89/7644"	0.947800722398315	0.999999398091548	0.890958078960399	"SULT4A1"	1
"M1"	"Defective GSS causes Glutathione synthetase deficiency (GSS deficiency)"	"Defective GSS causes Glutathione synthetase deficiency (GSS deficiency)"	"1/248"	"89/7644"	0.947800722398315	0.999999398091548	0.890958078960399	"SULT4A1"	1
"M1"	"Defective MAT1A causes Methionine adenosyltransferase deficiency (MATD)"	"Defective MAT1A causes Methionine adenosyltransferase deficiency (MATD)"	"1/248"	"89/7644"	0.947800722398315	0.999999398091548	0.890958078960399	"SULT4A1"	1
"M1"	"Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD)"	"Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD)"	"1/248"	"89/7644"	0.947800722398315	0.999999398091548	0.890958078960399	"SULT4A1"	1
"M1"	"Defective SLC35D1 causes Schneckenbecken dysplasia (SCHBCKD)"	"Defective SLC35D1 causes Schneckenbecken dysplasia (SCHBCKD)"	"1/248"	"89/7644"	0.947800722398315	0.999999398091548	0.890958078960399	"SULT4A1"	1
"M1"	"Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency)"	"Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency)"	"1/248"	"89/7644"	0.947800722398315	0.999999398091548	0.890958078960399	"SULT4A1"	1
"M1"	"Defective UGT1A1 causes hyperbilirubinemia"	"Defective UGT1A1 causes hyperbilirubinemia"	"1/248"	"89/7644"	0.947800722398315	0.999999398091548	0.890958078960399	"SULT4A1"	1
"M1"	"Defective UGT1A4 causes hyperbilirubinemia"	"Defective UGT1A4 causes hyperbilirubinemia"	"1/248"	"89/7644"	0.947800722398315	0.999999398091548	0.890958078960399	"SULT4A1"	1
"M1"	"Phase II conjugation"	"Phase II conjugation"	"1/248"	"89/7644"	0.947800722398315	0.999999398091548	0.890958078960399	"SULT4A1"	1
"M1"	"Toll-Like Receptors Cascades"	"Toll-Like Receptors Cascades"	"2/248"	"144/7644"	0.951010248041647	0.999999398091548	0.890958078960399	"DNM1/MEF2C"	2
"M1"	"Interferon gamma signaling"	"Interferon gamma signaling"	"1/248"	"92/7644"	0.952774936085848	0.999999398091548	0.890958078960399	"CAMK2D"	1
"M1"	"Toll Like Receptor 9 (TLR9) Cascade"	"Toll Like Receptor 9 (TLR9) Cascade"	"1/248"	"92/7644"	0.952774936085848	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"Apoptosis"	"Apoptosis"	"2/248"	"148/7644"	0.956167850552363	0.999999398091548	0.890958078960399	"YWHAH/YWHAG"	2
"M1"	"MyD88:Mal cascade initiated on plasma membrane"	"MyD88:Mal cascade initiated on plasma membrane"	"1/248"	"96/7644"	0.95868041337615	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"Toll Like Receptor 2 (TLR2) Cascade"	"Toll Like Receptor 2 (TLR2) Cascade"	"1/248"	"96/7644"	0.95868041337615	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"Toll Like Receptor TLR1:TLR2 Cascade"	"Toll Like Receptor TLR1:TLR2 Cascade"	"1/248"	"96/7644"	0.95868041337615	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"Toll Like Receptor TLR6:TLR2 Cascade"	"Toll Like Receptor TLR6:TLR2 Cascade"	"1/248"	"96/7644"	0.95868041337615	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"Synthesis of DNA"	"Synthesis of DNA"	"1/248"	"97/7644"	0.960038025655259	0.999999398091548	0.890958078960399	"CCNA1"	1
"M1"	"Hedgehog 'off' state"	"Hedgehog 'off' state"	"1/248"	"99/7644"	0.962621401940593	0.999999398091548	0.890958078960399	"PRKAR2B"	1
"M1"	"MyD88-independent cascade"	"MyD88-independent cascade"	"1/248"	"99/7644"	0.962621401940593	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"Toll Like Receptor 3 (TLR3) Cascade"	"Toll Like Receptor 3 (TLR3) Cascade"	"1/248"	"99/7644"	0.962621401940593	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"TRIF-mediated TLR3/TLR4 signaling"	"TRIF-mediated TLR3/TLR4 signaling"	"1/248"	"99/7644"	0.962621401940593	0.999999398091548	0.890958078960399	"MEF2C"	1
"M1"	"Regulatory RNA pathways"	"Regulatory RNA pathways"	"1/248"	"100/7644"	0.963850015899338	0.999999398091548	0.890958078960399	"MAEL"	1
"M1"	"Cellular responses to stress"	"Cellular responses to stress"	"4/248"	"249/7644"	0.964221087898529	0.999999398091548	0.890958078960399	"CAMK2D/SERPINH1/HSPA6/CCNA1"	4
"M1"	"RNA Polymerase II Transcription"	"RNA Polymerase II Transcription"	"1/248"	"104/7644"	0.968375115474767	0.999999398091548	0.890958078960399	"TAF4B"	1
