"Module"	"Gene1"	"Gene2"
"M1"	"GABRA4"	"LRRFIP2"
"M1"	"GABRA4"	"MED8"
"M1"	"GABRA4"	"CIZ1"
"M1"	"GABRA4"	"TP53AIP1"
"M1"	"GABRA4"	"PTP4A1"
"M1"	"GABRA4"	"EVA1C"
"M1"	"GABRA4"	"APTX"
"M1"	"GABRA4"	"CTDSP2"
"M1"	"GABRA4"	"KCTD5"
"M1"	"GABRA4"	"HDAC8"
"M1"	"GABRA4"	"MAML3"
"M1"	"GABRA4"	"FBLIM1"
"M1"	"GABRA4"	"VAC14"
"M1"	"GABRA4"	"INTS10"
"M1"	"GABRA4"	"NAP1L4"
"M1"	"GABRA4"	"GID8"
"M1"	"GABRA4"	"NR5A1"
"M1"	"GABRA4"	"CSPP1"
"M1"	"GABRA4"	"SUPT3H"
"M1"	"GABRA4"	"MRPS11"
"M1"	"GABRA4"	"XPNPEP3"
"M1"	"GABRA4"	"IL1RAPL1"
"M1"	"GABRA4"	"CPNE6"
"M1"	"GABRA4"	"ASB12"
"M1"	"GABRA4"	"EEFSEC"
"M1"	"GABRA4"	"NPC1"
"M1"	"GABRA4"	"LCORL"
"M1"	"GABRA4"	"IER3IP1"
"M1"	"GABRA4"	"PCDHA11"
"M1"	"GABRA4"	"EXOC7"
"M1"	"GABRA4"	"NLRP10"
"M1"	"GABRA4"	"CARD14"
"M1"	"GABRA4"	"HIST1H2AA"
"M1"	"GABRA4"	"GIMAP4"
"M1"	"GABRA4"	"EIF3G"
"M1"	"GABRA4"	"TAF4"
"M1"	"GABRA4"	"SIGMAR1"
"M1"	"GABRA4"	"HIATL1"
"M1"	"GABRA4"	"AKAP8L"
"M1"	"GABRA4"	"SLC17A1"
"M1"	"GABRA4"	"CABP1"
"M1"	"GABRA4"	"ITPKA"
"M1"	"GABRA4"	"UNC5B"
"M1"	"GABRA4"	"CYFIP2"
"M1"	"GABRA4"	"PLLP"
"M1"	"GABRA4"	"PYDC1"
"M1"	"GABRA4"	"ERBB2IP"
"M1"	"GABRA4"	"ABCA13"
"M1"	"GABRA4"	"ETHE1"
"M1"	"GABRA4"	"DKC1"
"M1"	"GABRA4"	"INTS3"
"M1"	"GABRA4"	"TMEM216"
"M1"	"GABRA4"	"E4F1"
"M1"	"GABRA4"	"EDA"
"M1"	"GABRA4"	"OSBPL10"
"M1"	"GABRA4"	"ST5"
"M1"	"GABRA4"	"FAM78A"
"M1"	"GABRA4"	"TCEB2"
"M1"	"GABRA4"	"KLF5"
"M1"	"GABRA4"	"THEM4"
"M1"	"GABRA4"	"NKX2-1"
"M1"	"GABRA4"	"RGS18"
"M1"	"GABRA4"	"SIK1"
"M1"	"GABRA4"	"HSDL2"
"M1"	"GABRA4"	"TACO1"
"M1"	"GABRA4"	"ZMYM1"
"M1"	"GABRA4"	"USP53"
"M1"	"GABRA4"	"KDM4D"
"M1"	"GABRA4"	"FBXO42"
"M1"	"GABRA4"	"PEX5"
"M1"	"GABRA4"	"NHP2"
"M1"	"GABRA4"	"S100A3"
"M1"	"GABRA4"	"CHMP7"
"M1"	"GABRA4"	"TSTD1"
"M1"	"GABRA4"	"LRRC69"
"M1"	"GABRA4"	"OGN"
"M1"	"GABRA4"	"MDC1"
"M1"	"GABRA4"	"ZDHHC23"
"M1"	"GABRA4"	"USP1"
"M1"	"GABRA4"	"JPH2"
"M1"	"GABRA4"	"N4BP1"
"M1"	"GABRA4"	"GPR37"
"M1"	"GABRA4"	"HSPB3"
"M1"	"GABRA4"	"PCDHA5"
"M1"	"GABRA4"	"CMIP"
"M1"	"GABRA4"	"SLITRK4"
"M1"	"STOML1"	"SVOP"
"M1"	"PTPN5"	"MPPED1"
"M1"	"PTPN5"	"FOLR3"
"M1"	"PTPN5"	"PTP4A1"
"M1"	"PTPN5"	"CCM2"
"M1"	"PTPN5"	"APTX"
"M1"	"PTPN5"	"PLEKHG2"
"M1"	"PTPN5"	"BMPR1A"
"M1"	"PTPN5"	"INTS10"
"M1"	"PTPN5"	"CASP4"
"M1"	"PTPN5"	"HSPA2"
"M1"	"PTPN5"	"PTPRN2"
"M1"	"PTPN5"	"AHCY"
"M1"	"PTPN5"	"AVPR1A"
"M1"	"PTPN5"	"GTF2F1"
"M1"	"PTPN5"	"TLX3"
"M1"	"PTPN5"	"MAPT"
"M1"	"PTPN5"	"CSTF3"
"M1"	"PTPN5"	"GNL3"
"M1"	"PTPN5"	"NR5A1"
"M1"	"PTPN5"	"SIGLEC9"
"M1"	"PTPN5"	"KIAA2022"
"M1"	"PTPN5"	"ANK3"
"M1"	"PTPN5"	"TMEM147"
"M1"	"PTPN5"	"PGGT1B"
"M1"	"PTPN5"	"KCNB1"
"M1"	"PTPN5"	"TMEM230"
"M1"	"PTPN5"	"SLC44A3"
"M1"	"PTPN5"	"BIRC3"
"M1"	"PTPN5"	"EGFLAM"
"M1"	"PTPN5"	"ICMT"
"M1"	"PTPN5"	"SF3A2"
"M1"	"PTPN5"	"TPH1"
"M1"	"PTPN5"	"DLG2"
"M1"	"PTPN5"	"LRRC47"
"M1"	"PTPN5"	"RND3"
"M1"	"PTPN5"	"PPARGC1B"
"M1"	"PTPN5"	"ZNF763"
"M1"	"PTPN5"	"HCLS1"
"M1"	"PTPN5"	"ZMYND10"
"M1"	"PTPN5"	"ARHGEF9"
"M1"	"PTPN5"	"BLOC1S3"
"M1"	"PTPN5"	"ZIC5"
"M1"	"PTPN5"	"POLR3A"
"M1"	"PTPN5"	"KDM4D"
"M1"	"PTPN5"	"PPP1R16B"
"M1"	"PTPN5"	"CEP57L1"
"M1"	"PTPN5"	"SLITRK4"
"M1"	"PTPN5"	"EFNA4"
"M1"	"PTPN5"	"KMT2C"
"M1"	"PTPN5"	"TIMM10B"
"M1"	"PTPN5"	"UROC1"
"M1"	"PTPN5"	"PHF23"
"M1"	"PTPN5"	"AHNAK2"
"M1"	"PTPN5"	"MED26"
"M1"	"NPTXR"	"PAK1"
"M1"	"S1PR3"	"PAK1"
"M1"	"VPS54"	"RSPO2"
"M1"	"VPS54"	"PCDH7"
"M1"	"GEMIN2"	"PLK2"
"M1"	"SOCS6"	"SLC4A10"
"M1"	"USP14"	"SVOP"
"M1"	"GNL1"	"RASL11B"
"M1"	"GNL1"	"SERTM1"
"M1"	"TINAGL1"	"PCDH7"
"M1"	"GAS1"	"KHDRBS2"
"M1"	"GAS1"	"RSPO2"
"M1"	"GAS1"	"PCDH7"
"M1"	"ATP2B1"	"CDK5"
"M1"	"ATP2B1"	"IGFALS"
"M1"	"ATP2B1"	"IGFBP7"
"M1"	"ATP2B1"	"TFF3"
"M1"	"ATP2B1"	"BTBD2"
"M1"	"ATP2B1"	"CSNK2B"
"M1"	"ATP2B1"	"ROR2"
"M1"	"ATP2B1"	"ZNF287"
"M1"	"ATP2B1"	"S100P"
"M1"	"ATP2B1"	"ZNF160"
"M1"	"ATP2B1"	"DEC1"
"M1"	"ATP2B1"	"MBD5"
"M1"	"ATP2B1"	"ECE1"
"M1"	"ATP2B1"	"CDH2"
"M1"	"ATP2B1"	"PRR12"
"M1"	"ATP2B1"	"KRT2"
"M1"	"CIC"	"EPHA3"
"M1"	"BIK"	"CBLN4"
"M1"	"TGFB1I1"	"SH3GL2"
"M1"	"TGFB1I1"	"CKMT1A"
"M1"	"TGFB1I1"	"GABRA5"
"M1"	"CCNY"	"SVOP"
"M1"	"FBXO38"	"GRIP1"
"M1"	"FBXO38"	"SNAP91"
"M1"	"FBXO38"	"SERTM1"
"M1"	"FBXO38"	"RBM24"
"M1"	"NRG2"	"PAK1"
"M1"	"BUB1B"	"KHDRBS2"
"M1"	"BUB1B"	"RIMBP2"
"M1"	"BUB1B"	"PCDH7"
"M1"	"BUB1B"	"RBM24"
"M1"	"CD8B"	"PCDH7"
"M1"	"POLD2"	"NEGR1"
"M1"	"POLD2"	"SERTM1"
"M1"	"POLD2"	"GLRA2"
"M1"	"SOX13"	"VIP"
"M1"	"SOX13"	"MRAP2"
"M1"	"PEG10"	"HPRT1"
"M1"	"PEG10"	"MACROD2"
"M1"	"ATP1A1"	"SERTM1"
"M1"	"ZBTB7A"	"PCDH7"
"M1"	"MTFR2"	"SULT4A1"
"M1"	"PIK3CA"	"PCDH7"
"M1"	"PIK3CA"	"RBM24"
"M1"	"PIK3CA"	"GABRA2"
"M1"	"KIT"	"LMO7"
"M1"	"EPHA7"	"KHDRBS2"
"M1"	"ANAPC7"	"PRKAA2"
"M1"	"ANAPC7"	"SST"
"M1"	"ANAPC7"	"RASL11B"
"M1"	"ANAPC7"	"RTN1"
"M1"	"ANAPC7"	"RSPO2"
"M1"	"ANAPC7"	"SERTM1"
"M1"	"ANAPC7"	"RBM24"
"M1"	"ANAPC7"	"DOC2B"
"M1"	"ANAPC7"	"NAP1L2"
"M1"	"HIST1H3B"	"THRB"
"M1"	"GRB7"	"LDB2"
"M1"	"GJD4"	"SLC30A3"
"M1"	"GJD4"	"CMPK2"
"M1"	"GJD4"	"NAP1L2"
"M1"	"CDK5"	"MAL2"
"M1"	"NEGR1"	"SVOP"
"M1"	"NEGR1"	"KLHL24"
"M1"	"NEGR1"	"TXNDC9"
"M1"	"NEGR1"	"FUBP1"
"M1"	"NEGR1"	"KDM3A"
"M1"	"NEGR1"	"TSGA10"
"M1"	"NEGR1"	"PTP4A1"
"M1"	"NEGR1"	"TCF24"
"M1"	"NEGR1"	"SERPINF1"
"M1"	"NEGR1"	"SYT9"
"M1"	"NEGR1"	"FLNC"
"M1"	"NEGR1"	"UTY"
"M1"	"NEGR1"	"PLXND1"
"M1"	"NEGR1"	"LSM10"
"M1"	"NEGR1"	"MAP2K2"
"M1"	"NEGR1"	"MINK1"
"M1"	"NEGR1"	"TNFSF13"
"M1"	"NEGR1"	"IL22RA1"
"M1"	"NEGR1"	"B4GALNT1"
"M1"	"NEGR1"	"SIGLEC9"
"M1"	"NEGR1"	"EDF1"
"M1"	"NEGR1"	"TPD52L1"
"M1"	"NEGR1"	"CDC42EP1"
"M1"	"NEGR1"	"USP3"
"M1"	"NEGR1"	"RPL26L1"
"M1"	"NEGR1"	"LRRN2"
"M1"	"NEGR1"	"SOAT2"
"M1"	"NEGR1"	"PLK3"
"M1"	"NEGR1"	"GRK6"
"M1"	"NEGR1"	"C6orf136"
"M1"	"NEGR1"	"ABRACL"
"M1"	"NEGR1"	"TNK2"
"M1"	"NEGR1"	"NDE1"
"M1"	"NEGR1"	"NR2C2"
"M1"	"NEGR1"	"TAF15"
"M1"	"NEGR1"	"ATRN"
"M1"	"NEGR1"	"SLC41A1"
"M1"	"NEGR1"	"CDYL2"
"M1"	"NEGR1"	"PCSK5"
"M1"	"NEGR1"	"MAP4K1"
"M1"	"NEGR1"	"ZNF594"
"M1"	"NEGR1"	"MRPL20"
"M1"	"NEGR1"	"P2RX5"
"M1"	"NEGR1"	"MAST4"
"M1"	"NEGR1"	"CAPN2"
"M1"	"NEGR1"	"SAMD8"
"M1"	"NEGR1"	"POU3F2"
"M1"	"NEGR1"	"ABI2"
"M1"	"NEGR1"	"SIT1"
"M1"	"NEGR1"	"KCNJ12"
"M1"	"NEGR1"	"UNC5CL"
"M1"	"NEGR1"	"ZNF175"
"M1"	"NEGR1"	"AFAP1L1"
"M1"	"NEGR1"	"SLC25A17"
"M1"	"NEGR1"	"VASN"
"M1"	"NEGR1"	"MRPS6"
"M1"	"NEGR1"	"ST6GALNAC2"
"M1"	"NEGR1"	"TMA16"
"M1"	"NEGR1"	"RANBP6"
"M1"	"NEGR1"	"ADAMTS9"
"M1"	"NEGR1"	"CBLN1"
"M1"	"NEGR1"	"PHF11"
"M1"	"NEGR1"	"EIF2B1"
"M1"	"NEGR1"	"RILPL2"
"M1"	"NEGR1"	"TEX11"
"M1"	"NEGR1"	"RASGEF1C"
"M1"	"NEGR1"	"LRRC15"
"M1"	"NEGR1"	"RGS17"
"M1"	"NEGR1"	"ACIN1"
"M1"	"ARPC3"	"SERTM1"
"M1"	"PARP3"	"NEFH"
"M1"	"PARP3"	"HECW1"
"M1"	"PARP3"	"OR2L13"
"M1"	"PARP3"	"RAB3A"
"M1"	"PARP3"	"MLLT11"
"M1"	"CACNA1B"	"MEGF8"
"M1"	"CACNA1B"	"DMXL2"
"M1"	"CACNA1B"	"KIF15"
"M1"	"CACNA1B"	"PTP4A1"
"M1"	"CACNA1B"	"LARP1"
"M1"	"CACNA1B"	"LMTK2"
"M1"	"CACNA1B"	"ITM2B"
"M1"	"CACNA1B"	"RNF135"
"M1"	"CACNA1B"	"ZBTB6"
"M1"	"CACNA1B"	"SLC5A1"
"M1"	"CACNA1B"	"ZBTB37"
"M1"	"CACNA1B"	"TPH1"
"M1"	"CACNA1B"	"ENPP2"
"M1"	"CACNA1B"	"BUB1"
"M1"	"CACNA1B"	"MYL2"
"M1"	"CACNA1B"	"SEC24A"
"M1"	"CACNA1B"	"TRPC1"
"M1"	"CACNA1B"	"ENOX1"
"M1"	"CACNA1B"	"UBR1"
"M1"	"CACNA1B"	"NPAS2"
"M1"	"CACNA1B"	"EGR1"
"M1"	"CACNA1B"	"SEMA5B"
"M1"	"CACNA1B"	"SNX31"
"M1"	"ERN1"	"THRB"
"M1"	"ERN1"	"CARTPT"
"M1"	"ERN1"	"KCTD16"
"M1"	"TFIP11"	"SYT1"
"M1"	"TFIP11"	"ELAVL2"
"M1"	"CCNA1"	"LIN37"
"M1"	"CCNA1"	"SYTL4"
"M1"	"CCNA1"	"ERBB2"
"M1"	"CCNA1"	"KNSTRN"
"M1"	"CCNA1"	"MATK"
"M1"	"CCNA1"	"ARL4A"
"M1"	"CCNA1"	"EPO"
"M1"	"CCNA1"	"GPRASP1"
"M1"	"CCNA1"	"DNAJC5"
"M1"	"CCNA1"	"FBXO44"
"M1"	"CCNA1"	"SCARA3"
"M1"	"CCNA1"	"HIST1H2BI"
"M1"	"CCNA1"	"MT1G"
"M1"	"CCNA1"	"RAB5A"
"M1"	"CCNA1"	"KLHL32"
"M1"	"CCNA1"	"SUPT6H"
"M1"	"CCNA1"	"BMP15"
"M1"	"CCNA1"	"BCAS1"
"M1"	"CCNA1"	"SPAG1"
"M1"	"CCNA1"	"TRHR"
"M1"	"CCNA1"	"ANP32A"
"M1"	"CCNA1"	"TRIM38"
"M1"	"CCNA1"	"CD302"
"M1"	"CCNA1"	"HOXD9"
"M1"	"CCNA1"	"HLA-B"
"M1"	"CCNA1"	"DAPK3"
"M1"	"CCNA1"	"PCOLCE"
"M1"	"CCNA1"	"GPM6B"
"M1"	"CCNA1"	"TAGLN2"
"M1"	"CCNA1"	"RPS27A"
"M1"	"CCNA1"	"SNRPA"
"M1"	"CCNA1"	"ZNF485"
"M1"	"CCNA1"	"FANCM"
"M1"	"CCNA1"	"ZNF407"
"M1"	"CCNA1"	"PATE3"
"M1"	"CCNA1"	"ZNF689"
"M1"	"CCNA1"	"CDC23"
"M1"	"CCNA1"	"TRAPPC11"
"M1"	"CCNA1"	"FBXO32"
"M1"	"CCNA1"	"PPEF2"
"M1"	"CCNA1"	"MIF"
"M1"	"CCNA1"	"MLF2"
"M1"	"CCNA1"	"CXXC4"
"M1"	"CCNA1"	"TALDO1"
"M1"	"CCNA1"	"AK3"
"M1"	"CCNA1"	"HSD17B12"
"M1"	"CCNA1"	"CDCA7L"
"M1"	"CCNA1"	"TLE6"
"M1"	"CCNA1"	"SSX5"
"M1"	"CCNA1"	"TMEM135"
"M1"	"CCNA1"	"SPINK6"
"M1"	"CCNA1"	"P2RX5"
"M1"	"CCNA1"	"GNG10"
"M1"	"CCNA1"	"ZNF674"
"M1"	"CCNA1"	"SYNC"
"M1"	"CCNA1"	"PIK3CD"
"M1"	"CCNA1"	"WIPF1"
"M1"	"CCNA1"	"BRWD1"
"M1"	"CCNA1"	"OSTC"
"M1"	"CCNA1"	"IRGC"
"M1"	"CCNA1"	"OSGIN2"
"M1"	"CCNA1"	"SEC61A1"
"M1"	"CCNA1"	"ZNF512"
"M1"	"CCNA1"	"PAQR7"
"M1"	"CCNA1"	"CTAGE5"
"M1"	"CCNA1"	"ZNF335"
"M1"	"CCNA1"	"SLC9A2"
"M1"	"CCNA1"	"ZNF546"
"M1"	"CCNA1"	"C19orf54"
"M1"	"CCNA1"	"PIAS4"
"M1"	"CCNA1"	"F13B"
"M1"	"CREBZF"	"PLK2"
"M1"	"CREBZF"	"RIT2"
"M1"	"CREBZF"	"RBM24"
"M1"	"CREBZF"	"NAP1L2"
"M1"	"RPS7"	"RIMBP2"
"M1"	"RPS7"	"EPCAM"
"M1"	"PID1"	"HPRT1"
"M1"	"PID1"	"PREPL"
"M1"	"PID1"	"CLSTN3"
"M1"	"AJUBA"	"KHDRBS2"
"M1"	"AJUBA"	"NSF"
"M1"	"AJUBA"	"PCDH7"
"M1"	"POLD3"	"PCDH7"
"M1"	"CDH8"	"MAFK"
"M1"	"CDH8"	"PPFIA2"
"M1"	"CDH8"	"KHDRBS2"
"M1"	"CDH8"	"EXOSC8"
"M1"	"CDH8"	"LRRFIP2"
"M1"	"CDH8"	"CCR4"
"M1"	"CDH8"	"C19orf25"
"M1"	"CDH8"	"SIRT5"
"M1"	"CDH8"	"STEAP3"
"M1"	"CDH8"	"NARFL"
"M1"	"CDH8"	"NAGPA"
"M1"	"CDH8"	"TIMP2"
"M1"	"CDH8"	"FANCA"
"M1"	"CDH8"	"SPCS2"
"M1"	"CDH8"	"RSPO2"
"M1"	"CDH8"	"DYNC2H1"
"M1"	"CDH8"	"TTF2"
"M1"	"CDH8"	"ROR2"
"M1"	"CDH8"	"SATB2"
"M1"	"CDH8"	"CMPK2"
"M1"	"CDH8"	"C15orf40"
"M1"	"CDH8"	"CUL2"
"M1"	"CDH8"	"KDM5D"
"M1"	"CDH8"	"ATRN"
"M1"	"CDH8"	"WISP1"
"M1"	"CDH8"	"SCFD2"
"M1"	"CDH8"	"GABARAP"
"M1"	"CDH8"	"ZNF33B"
"M1"	"CDH8"	"TOM1L2"
"M1"	"CDH8"	"CLDN15"
"M1"	"CDH8"	"SNAP23"
"M1"	"CDH8"	"FAM213A"
"M1"	"CDH8"	"UQCR11"
"M1"	"CDH8"	"TAP2"
"M1"	"CDH8"	"NAP1L2"
"M1"	"CDH8"	"NOTCH4"
"M1"	"CDH8"	"THBD"
"M1"	"CDH8"	"TPK1"
"M1"	"CDH8"	"ERH"
"M1"	"CDH8"	"SRP72"
"M1"	"CDH8"	"ZNF337"
"M1"	"CDH8"	"ZNF175"
"M1"	"CDH8"	"C6orf118"
"M1"	"CDH8"	"AKAP2"
"M1"	"CDH8"	"THOC7"
"M1"	"CDH8"	"TNC"
"M1"	"CDH8"	"NSD1"
"M1"	"CDH8"	"RABGEF1"
"M1"	"CDH8"	"SUDS3"
"M1"	"CDH8"	"NCF2"
"M1"	"CDH8"	"BAG3"
"M1"	"CDH8"	"ATP1A2"
"M1"	"CDH8"	"DCAF12"
"M1"	"CDH8"	"HIST1H1E"
"M1"	"CDH8"	"TACC2"
"M1"	"CDH8"	"USP5"
"M1"	"CDH8"	"CFL1"
"M1"	"CDH8"	"ROCK1"
"M1"	"CDH8"	"KRT5"
"M1"	"CDH8"	"SLCO2A1"
"M1"	"CDH8"	"CEP135"
"M1"	"CDH8"	"RPS6KA3"
"M1"	"CDH8"	"ITGAD"
"M1"	"CDH8"	"RARS2"
"M1"	"CDH8"	"RSPO1"
"M1"	"CDH8"	"GSKIP"
"M1"	"CDH8"	"MAT2A"
"M1"	"CDH8"	"PDE1C"
"M1"	"CDH8"	"ZMYND10"
"M1"	"CDH8"	"GPR39"
"M1"	"CDH8"	"PPP4C"
"M1"	"CDH8"	"FGFBP1"
"M1"	"CDH8"	"FGR"
"M1"	"CDH8"	"CDX1"
"M1"	"CDH8"	"LGALS4"
"M1"	"CDH8"	"PPFIA1"
"M1"	"CDH8"	"HSDL2"
"M1"	"CDH8"	"HSPB3"
"M1"	"CDH8"	"ANAPC4"
"M1"	"CDH8"	"RPL35"
"M1"	"CDH8"	"SDPR"
"M1"	"CDH8"	"OPRM1"
"M1"	"CDH8"	"RGS13"
"M1"	"CDH8"	"CD82"
"M1"	"CDH8"	"WIPI2"
"M1"	"CDH8"	"FOXL2"
"M1"	"RPS21"	"RTN1"
"M1"	"CARD8"	"MLLT11"
"M1"	"COMMD10"	"PLK2"
"M1"	"KDM5B"	"EPHA3"
"M1"	"KDM5B"	"NAP1L2"
"M1"	"YIPF6"	"RIMBP2"
"M1"	"PER3"	"THRB"
"M1"	"PER3"	"CDH9"
"M1"	"GTF2E1"	"KHDRBS2"
"M1"	"GTF2E1"	"CHGA"
"M1"	"GTF2E1"	"FGF9"
"M1"	"GTF2E1"	"NAP1L2"
"M1"	"GTF2E1"	"GLRB"
"M1"	"ZNF101"	"SERTM1"
"M1"	"ITPR1"	"SKA3"
"M1"	"ITPR1"	"TCF21"
"M1"	"ITPR1"	"PTP4A1"
"M1"	"ITPR1"	"SERPINF1"
"M1"	"ITPR1"	"TLN2"
"M1"	"ITPR1"	"PSMC6"
"M1"	"ITPR1"	"ABCF2"
"M1"	"ITPR1"	"C6orf136"
"M1"	"ITPR1"	"NR2C2"
"M1"	"ITPR1"	"ATRN"
"M1"	"ITPR1"	"C8orf34"
"M1"	"ITPR1"	"PRKACG"
"M1"	"ITPR1"	"H2AFZ"
"M1"	"ITPR1"	"SCIMP"
"M1"	"ITPR1"	"UTP20"
"M1"	"ITPR1"	"SPTBN1"
"M1"	"ITPR1"	"EVA1A"
"M1"	"ITPR1"	"MTNR1B"
"M1"	"ITPR1"	"ISY1"
"M1"	"ITPR1"	"FRMD4A"
"M1"	"ITPR1"	"MAGEC1"
"M1"	"ITPR1"	"ZNF8"
"M1"	"ITPR1"	"SH3PXD2A"
"M1"	"ITPR1"	"LDLR"
"M1"	"ITPR1"	"GNAZ"
"M1"	"ITPR1"	"RNF214"
"M1"	"ITPR1"	"GPRIN2"
"M1"	"ITPR1"	"PEX26"
"M1"	"ITPR1"	"TAF1B"
"M1"	"ITPR1"	"CDC42EP3"
"M1"	"ITPR1"	"AP5B1"
"M1"	"ITPR1"	"ZRANB3"
"M1"	"ITPR1"	"CAAP1"
"M1"	"ITPR1"	"VMAC"
"M1"	"ITPR1"	"ARHGDIB"
"M1"	"ITPR1"	"ANAPC10"
"M1"	"ITPR1"	"CLDN20"
"M1"	"ITPR1"	"ZNF816"
"M1"	"ITPR1"	"CYP11B2"
"M1"	"ITPR1"	"CAMSAP3"
"M1"	"ITPR1"	"ST6GALNAC2"
"M1"	"ITPR1"	"ZC3H7A"
"M1"	"ITPR1"	"ZNF148"
"M1"	"ITPR1"	"ADAM12"
"M1"	"ITPR1"	"ANKRD24"
"M1"	"ITPR1"	"RPL37"
"M1"	"ITPR1"	"ABI3BP"
"M1"	"ITPR1"	"ZNF274"
"M1"	"ITPR1"	"SOS1"
"M1"	"STAB1"	"XK"
"M1"	"STAB1"	"MKX"
"M1"	"STAB1"	"SULT4A1"
"M1"	"SPATC1"	"CALB1"
"M1"	"SPATC1"	"KHDRBS2"
"M1"	"SPATC1"	"XK"
"M1"	"SPATC1"	"HPRT1"
"M1"	"SPATC1"	"SHANK2"
"M1"	"PHLPP2"	"SCN8A"
"M1"	"ARHGAP23"	"PCDH7"
"M1"	"EPOR"	"RTN1"
"M1"	"DNAJC11"	"NRXN3"
"M1"	"DNAJC11"	"CDK5R2"
"M1"	"DNAJC11"	"LDB2"
"M1"	"DNAJC11"	"CACNA2D1"
"M1"	"CHD7"	"CHGB"
"M1"	"NHS"	"SERTM1"
"M1"	"NHS"	"TUSC3"
"M1"	"NHS"	"CHGB"
"M1"	"LAMC1"	"INHA"
"M1"	"LAMC1"	"NCR3LG1"
"M1"	"LAMC1"	"SGTB"
"M1"	"RPL38"	"LMO7"
"M1"	"RPL38"	"DRD1"
"M1"	"MAFK"	"PPL"
"M1"	"MAFK"	"HECW1"
"M1"	"WDR62"	"NRXN3"
"M1"	"WDR62"	"OR2L13"
"M1"	"TAL1"	"PLCB1"
"M1"	"TAL1"	"PDYN"
"M1"	"TSPAN13"	"FGF8"
"M1"	"TSPAN13"	"TP53AIP1"
"M1"	"TSPAN13"	"FOLR3"
"M1"	"TSPAN13"	"PTP4A1"
"M1"	"TSPAN13"	"TESK2"
"M1"	"TSPAN13"	"CAMK2B"
"M1"	"TSPAN13"	"S100A13"
"M1"	"TSPAN13"	"TH"
"M1"	"TSPAN13"	"TIAL1"
"M1"	"TSPAN13"	"JOSD1"
"M1"	"TSPAN13"	"MAP3K8"
"M1"	"TSPAN13"	"TYMP"
"M1"	"TSPAN13"	"ZNF594"
"M1"	"TSPAN13"	"TAAR1"
"M1"	"TSPAN13"	"DAZ2"
"M1"	"TSPAN13"	"CFL1"
"M1"	"TSPAN13"	"ALG8"
"M1"	"TSPAN13"	"PDK3"
"M1"	"TSPAN13"	"FBXL13"
"M1"	"TSPAN13"	"TUBB4A"
"M1"	"TSPAN13"	"GNG11"
"M1"	"TSPAN13"	"LAMTOR2"
"M1"	"TSPAN13"	"NEDD4"
"M1"	"TSPAN13"	"ACR"
"M1"	"TSPAN13"	"PDSS1"
"M1"	"TSPAN13"	"ZDHHC6"
"M1"	"ARIH1"	"MLLT11"
"M1"	"HOOK2"	"AMPH"
"M1"	"CEP72"	"RNF128"
"M1"	"CEP72"	"SNAP91"
"M1"	"CEP72"	"SH3GL2"
"M1"	"SCLT1"	"IPCEF1"
"M1"	"SCLT1"	"HECW1"
"M1"	"SCLT1"	"OR2L13"
"M1"	"SCLT1"	"NCR3LG1"
"M1"	"SCLT1"	"KIAA1549L"
"M1"	"SCLT1"	"SERTM1"
"M1"	"CTNNA1"	"SVOP"
"M1"	"CTNNA1"	"CAP2"
"M1"	"CTNNA1"	"SLC4A10"
"M1"	"PIWIL2"	"PDP1"
"M1"	"PIWIL2"	"TRHDE"
"M1"	"PIWIL2"	"THRB"
"M1"	"PIWIL2"	"XK"
"M1"	"PIWIL2"	"CDH9"
"M1"	"PIWIL2"	"SYT1"
"M1"	"PIWIL2"	"PCDH7"
"M1"	"PIWIL2"	"CDKL2"
"M1"	"PIWIL2"	"CHGB"
"M1"	"S1PR4"	"NRXN3"
"M1"	"S1PR4"	"MLLT11"
"M1"	"PPFIA2"	"RET"
"M1"	"PPFIA2"	"PAK1"
"M1"	"PPFIA2"	"PPL"
"M1"	"PPFIA2"	"ATP1A3"
"M1"	"PPFIA2"	"RSPO2"
"M1"	"PPFIA2"	"PCDH7"
"M1"	"DVL3"	"EPHA3"
"M1"	"DVL3"	"SERTM1"
"M1"	"SPRED2"	"SULT4A1"
"M1"	"SPRED2"	"KIAA1549L"
"M1"	"STX12"	"NPTN"
"M1"	"STX12"	"CDH9"
"M1"	"STX12"	"MRAP2"
"M1"	"ZFP42"	"PRKAA2"
"M1"	"ZFP42"	"EPN3"
"M1"	"SIGLEC8"	"GRIN2B"
"M1"	"DPM1"	"PTPN3"
"M1"	"DPM1"	"NAP1L2"
"M1"	"EMILIN1"	"PPL"
"M1"	"EMILIN1"	"NEFH"
"M1"	"EMILIN1"	"PCDH7"
"M1"	"EMILIN1"	"BMPER"
"M1"	"TNFRSF10D"	"THRB"
"M1"	"TNFRSF10D"	"RIMBP2"
"M1"	"ID2"	"CDK5R2"
"M1"	"ID2"	"MLLT11"
"M1"	"ID2"	"CHGB"
"M1"	"KCNE2"	"NPTN"
"M1"	"KCNE2"	"CDH9"
"M1"	"CD274"	"NMNAT2"
"M1"	"NKRF"	"OR2L13"
"M1"	"NKRF"	"ZDBF2"
"M1"	"NKRF"	"MLLT11"
"M1"	"NKRF"	"CDKL2"
"M1"	"NKRF"	"PDE1A"
"M1"	"JAGN1"	"SNX10"
"M1"	"PTPRN"	"GRIN2A"
"M1"	"PTPRN"	"LMO7"
